o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
25,C5,33,D3,4.822539681542437,9.924311276907444,"LINESTRING (-76.486859755 42.489008325, -76.541426135 42.472837855)"
25,C5,34,D4,2.870370282706496,10.017358155304535,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.472837855)"
25,C5,35,D5,1.7980742236361127,72.36896500004738,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.472837855)"
25,C5,36,D6,2.870370282706496,52.81879754615118,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.472837855)"
25,C5,37,D7,4.822539681542437,3.5443968846098017,"LINESTRING (-76.486859755 42.489008325, -76.43229337500001 42.472837855)"
25,C5,43,E3,5.741191101306225,8.833099627486332,"LINESTRING (-76.486859755 42.489008325, -76.541426135 42.456667384999996)"
25,C5,44,E4,4.235508435053673,13.750877625230336,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.456667384999996)"
25,C5,45,E5,3.596148450496795,73.79428863722285,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.456667384999996)"
25,C5,46,E6,4.235508435053673,11.459064687691946,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.456667384999996)"
25,C5,47,E7,5.741191101306225,17.666199254972664,"LINESTRING (-76.486859755 42.489008325, -76.43229337500001 42.456667384999996)"
25,C5,53,F3,7.009408129045832,4.301259010629915,"LINESTRING (-76.486859755 42.489008325, -76.541426135 42.440496915)"
25,C5,54,F4,5.840049608657246,27.416286722441335,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.440496915)"
25,C5,55,F5,5.394222677123381,129.8754956580092,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.440496915)"
25,C5,56,F6,5.840049608657246,12.461948510200607,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.440496915)"
25,C5,57,F7,7.009408129045832,3.7636016343011756,"LINESTRING (-76.486859755 42.489008325, -76.43229337500001 42.440496915)"
25,C5,63,G3,8.471627361002929,2.6847385472191116,"LINESTRING (-76.486859755 42.489008325, -76.541426135 42.424326445000005)"
25,C5,64,G4,7.532527378456192,5.034267879883813,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.424326445000005)"
