link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
1327,1327,0,898,897,-1,-1,6,residential,0,0.103791,30.000000,25.500000,0.207582,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5398779 42.4167445, -76.5389620 42.4163100, -76.5386680 42.4162010, -76.5385390 42.4161740, -76.5380610 42.4161460)",
1328,1328,0,898,860,-1,-1,6,residential,0,0.128950,30.000000,25.500000,0.257899,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5398779 42.4167445, -76.5403237 42.4169463, -76.5407364 42.4171809, -76.5412023 42.4174481, -76.5415654 42.4175307, -76.5420750 42.4175110)",
1329,1329,0,860,898,-1,-1,6,residential,0,0.128950,30.000000,25.500000,0.257899,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5420750 42.4175110, -76.5415654 42.4175307, -76.5412023 42.4174481, -76.5407364 42.4171809, -76.5403237 42.4169463, -76.5398779 42.4167445)",
1330,1330,0,899,900,-1,-1,6,residential,0,0.076408,30.000000,25.500000,0.152815,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4469480 42.4328730, -76.4469232 42.4329560, -76.4466250 42.4339540)",
1331,1331,0,900,899,-1,-1,6,residential,0,0.076408,30.000000,25.500000,0.152815,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4466250 42.4339540, -76.4469232 42.4329560, -76.4469480 42.4328730)",
1332,1332,0,901,902,-1,-1,6,residential,0,0.003493,8.000000,6.800000,0.026196,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4917036 42.4431464, -76.4917041 42.4431970)",
1333,1333,0,902,901,-1,-1,6,residential,0,0.003493,8.000000,6.800000,0.026196,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4917041 42.4431970, -76.4917036 42.4431464)",
1334,1334,0,902,903,-1,-1,6,residential,0,0.222331,8.000000,6.800000,1.667480,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4917041 42.4431970, -76.4917285 42.4438002, -76.4916410 42.4438140, -76.4915930 42.4438370, -76.4912860 42.4440300, -76.4911950 42.4440810, -76.4910290 42.4441640, -76.4907850 42.4442750, -76.4906510 42.4443310, -76.4905710 42.4443550, -76.4905130 42.4443740, -76.4903110 42.4444260, -76.4902650 42.4444490, -76.4902260 42.4444760, -76.4901950 42.4445080, -76.4901770 42.4445450, -76.4901680 42.4445940, -76.4901690 42.4447470, -76.4901340 42.4451620, -76.4901050 42.4454370, -76.4900832 42.4456404, -76.4900762 42.4456610, -76.4900569 42.4456869, -76.4900312 42.4457112, -76.4899910 42.4457436)",
1335,1335,0,903,902,-1,-1,6,residential,0,0.222331,8.000000,6.800000,1.667480,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4899910 42.4457436, -76.4900312 42.4457112, -76.4900569 42.4456869, -76.4900762 42.4456610, -76.4900832 42.4456404, -76.4901050 42.4454370, -76.4901340 42.4451620, -76.4901690 42.4447470, -76.4901680 42.4445940, -76.4901770 42.4445450, -76.4901950 42.4445080, -76.4902260 42.4444760, -76.4902650 42.4444490, -76.4903110 42.4444260, -76.4905130 42.4443740, -76.4905710 42.4443550, -76.4906510 42.4443310, -76.4907850 42.4442750, -76.4910290 42.4441640, -76.4911950 42.4440810, -76.4912860 42.4440300, -76.4915930 42.4438370, -76.4916410 42.4438140, -76.4917285 42.4438002, -76.4917041 42.4431970)",
1336,1336,0,705,904,-1,-1,6,residential,0,0.072585,30.000000,25.500000,0.145171,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4914370 42.4415250, -76.4914418 42.4416064, -76.4914917 42.4425760)",
1337,1337,0,904,705,-1,-1,6,residential,0,0.072585,30.000000,25.500000,0.145171,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4914917 42.4425760, -76.4914418 42.4416064, -76.4914370 42.4415250)",
1338,1338,0,370,905,-1,-1,6,residential,0,0.249186,30.000000,25.500000,0.498372,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5044292 42.4874550, -76.5044968 42.4874106, -76.5046054 42.4873210, -76.5046382 42.4872849, -76.5046651 42.4872554, -76.5047188 42.4871714, -76.5047405 42.4870734, -76.5047522 42.4868319, -76.5047732 42.4867424, -76.5048145 42.4866664, -76.5048705 42.4865994, -76.5049625 42.4865264, -76.5050435 42.4864774, -76.5051555 42.4864394, -76.5052565 42.4864214, -76.5053785 42.4864074, -76.5055055 42.4864224, -76.5056525 42.4864634, -76.5057695 42.4865164, -76.5061755 42.4868444, -76.5063375 42.4869104, -76.5064975 42.4869334, -76.5066265 42.4869434, -76.5067515 42.4869304, -76.5069015 42.4868904, -76.5070355 42.4868324, -76.5071345 42.4867654, -76.5072005 42.4866884, -76.5072415 42.4866134, -76.5073495 42.4861064)",
1339,1339,0,905,370,-1,-1,6,residential,0,0.249186,30.000000,25.500000,0.498372,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5073495 42.4861064, -76.5072415 42.4866134, -76.5072005 42.4866884, -76.5071345 42.4867654, -76.5070355 42.4868324, -76.5069015 42.4868904, -76.5067515 42.4869304, -76.5066265 42.4869434, -76.5064975 42.4869334, -76.5063375 42.4869104, -76.5061755 42.4868444, -76.5057695 42.4865164, -76.5056525 42.4864634, -76.5055055 42.4864224, -76.5053785 42.4864074, -76.5052565 42.4864214, -76.5051555 42.4864394, -76.5050435 42.4864774, -76.5049625 42.4865264, -76.5048705 42.4865994, -76.5048145 42.4866664, -76.5047732 42.4867424, -76.5047522 42.4868319, -76.5047405 42.4870734, -76.5047188 42.4871714, -76.5046651 42.4872554, -76.5046382 42.4872849, -76.5046054 42.4873210, -76.5044968 42.4874106, -76.5044292 42.4874550)",
1340,1340,0,706,906,-1,-1,5,tertiary,0,0.062443,40.000000,34.000000,0.093664,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4898150 42.4415730, -76.4898148 42.4414974, -76.4897707 42.4407637, -76.4897701 42.4407530, -76.4897650 42.4406690)",
1341,1341,0,906,706,-1,-1,5,tertiary,0,0.062443,40.000000,34.000000,0.093664,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4897650 42.4406690, -76.4897701 42.4407530, -76.4897707 42.4407637, -76.4898148 42.4414974, -76.4898150 42.4415730)",
1342,1342,0,906,907,-1,-1,5,tertiary,0,0.096240,40.000000,34.000000,0.144360,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4897650 42.4406690, -76.4897611 42.4405995, -76.4897603 42.4405851, -76.4896950 42.4394850, -76.4896943 42.4393776, -76.4896949 42.4393634, -76.4896927 42.4392756)",
1343,1343,0,907,906,-1,-1,5,tertiary,0,0.096240,40.000000,34.000000,0.144360,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4896927 42.4392756, -76.4896949 42.4393634, -76.4896943 42.4393776, -76.4896950 42.4394850, -76.4897603 42.4405851, -76.4897611 42.4405995, -76.4897650 42.4406690)",
1344,1344,0,908,909,-1,-1,5,tertiary,0,0.160572,40.000000,34.000000,0.240858,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4897685 42.4527948, -76.4898221 42.4528459, -76.4898920 42.4528970, -76.4899810 42.4529400, -76.4905060 42.4531500, -76.4905740 42.4531850, -76.4906330 42.4532290, -76.4906740 42.4532830, -76.4906990 42.4533410, -76.4908160 42.4537040, -76.4908800 42.4540050, -76.4909170 42.4542160, -76.4909220 42.4542750, -76.4909190 42.4543380, -76.4908870 42.4544550, -76.4908460 42.4545320, -76.4907110 42.4547140)",
1345,1345,0,909,908,-1,-1,5,tertiary,0,0.160572,40.000000,34.000000,0.240858,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4907110 42.4547140, -76.4908460 42.4545320, -76.4908870 42.4544550, -76.4909190 42.4543380, -76.4909220 42.4542750, -76.4909170 42.4542160, -76.4908800 42.4540050, -76.4908160 42.4537040, -76.4906990 42.4533410, -76.4906740 42.4532830, -76.4906330 42.4532290, -76.4905740 42.4531850, -76.4905060 42.4531500, -76.4899810 42.4529400, -76.4898920 42.4528970, -76.4898221 42.4528459, -76.4897685 42.4527948)",
1346,1346,0,909,910,-1,-1,5,tertiary,0,0.004767,40.000000,34.000000,0.007150,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4907110 42.4547140, -76.4906760 42.4547780)",
1347,1347,0,910,909,-1,-1,5,tertiary,0,0.004767,40.000000,34.000000,0.007150,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4906760 42.4547780, -76.4907110 42.4547140)",
1348,1348,0,911,912,-1,-1,6,residential,0,0.098446,30.000000,25.500000,0.196892,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5028820 42.4130390, -76.5029580 42.4130470, -76.5030410 42.4130460, -76.5031460 42.4130360, -76.5032780 42.4130110, -76.5034030 42.4129780, -76.5034750 42.4129500, -76.5035420 42.4129180, -76.5036050 42.4128810, -76.5036640 42.4128400, -76.5037210 42.4127850, -76.5039290 42.4125610, -76.5041150 42.4123700, -76.5042738 42.4121903)",
1349,1349,0,912,911,-1,-1,6,residential,0,0.098446,30.000000,25.500000,0.196892,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5042738 42.4121903, -76.5041150 42.4123700, -76.5039290 42.4125610, -76.5037210 42.4127850, -76.5036640 42.4128400, -76.5036050 42.4128810, -76.5035420 42.4129180, -76.5034750 42.4129500, -76.5034030 42.4129780, -76.5032780 42.4130110, -76.5031460 42.4130360, -76.5030410 42.4130460, -76.5029580 42.4130470, -76.5028820 42.4130390)",
1350,1350,0,913,77,-1,-1,6,residential,0,0.144388,30.000000,25.500000,0.288776,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4810382 42.4916564, -76.4809826 42.4915852, -76.4809609 42.4912971, -76.4809540 42.4912050, -76.4809500 42.4910839, -76.4809487 42.4910452, -76.4809450 42.4909310, -76.4809531 42.4908287, -76.4809699 42.4907283, -76.4809747 42.4907026, -76.4810187 42.4905540, -76.4810218 42.4905438, -76.4810264 42.4905280, -76.4810778 42.4904124, -76.4811393 42.4902989, -76.4811717 42.4902415, -76.4812076 42.4901594, -76.4812389 42.4900771, -76.4812556 42.4899950, -76.4812720 42.4898820, -76.4812825 42.4896280, -76.4812833 42.4896100)",
1351,1351,0,77,913,-1,-1,6,residential,0,0.144388,30.000000,25.500000,0.288776,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4812833 42.4896100, -76.4812825 42.4896280, -76.4812720 42.4898820, -76.4812556 42.4899950, -76.4812389 42.4900771, -76.4812076 42.4901594, -76.4811717 42.4902415, -76.4811393 42.4902989, -76.4810778 42.4904124, -76.4810264 42.4905280, -76.4810218 42.4905438, -76.4810187 42.4905540, -76.4809747 42.4907026, -76.4809699 42.4907283, -76.4809531 42.4908287, -76.4809450 42.4909310, -76.4809487 42.4910452, -76.4809500 42.4910839, -76.4809540 42.4912050, -76.4809609 42.4912971, -76.4809826 42.4915852, -76.4810382 42.4916564)",
1352,1352,0,77,914,-1,-1,6,residential,0,0.086265,30.000000,25.500000,0.172530,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4812833 42.4896100, -76.4812768 42.4894364, -76.4812723 42.4893155, -76.4812652 42.4891980, -76.4812550 42.4890280, -76.4812309 42.4886388, -76.4812193 42.4884509, -76.4812137 42.4883611)",
1353,1353,0,914,77,-1,-1,6,residential,0,0.086265,30.000000,25.500000,0.172530,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4812137 42.4883611, -76.4812193 42.4884509, -76.4812309 42.4886388, -76.4812550 42.4890280, -76.4812652 42.4891980, -76.4812723 42.4893155, -76.4812768 42.4894364, -76.4812833 42.4896100)",
1354,1354,0,915,913,-1,-1,6,residential,0,0.042026,30.000000,25.500000,0.084052,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4818529 42.4916647, -76.4812896 42.4916834, -76.4811409 42.4916861, -76.4810382 42.4916564)",
1355,1355,0,913,915,-1,-1,6,residential,0,0.042026,30.000000,25.500000,0.084052,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4810382 42.4916564, -76.4811409 42.4916861, -76.4812896 42.4916834, -76.4818529 42.4916647)",
1356,1356,0,916,917,-1,-1,6,residential,0,0.049540,16.000000,13.600000,0.185775,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4645820 42.4699510, -76.4646640 42.4699630, -76.4654320 42.4699670, -76.4655500 42.4699650)",
1357,1357,0,917,916,-1,-1,6,residential,0,0.049540,16.000000,13.600000,0.185775,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4655500 42.4699650, -76.4654320 42.4699670, -76.4646640 42.4699630, -76.4645820 42.4699510)",
1358,1358,0,918,919,-1,-1,15,unclassified,0,0.074854,48.000000,40.799999,0.093567,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4565830 42.4259405, -76.4560676 42.4259576, -76.4558543 42.4259686, -76.4557484 42.4259812, -76.4556539 42.4259954, -76.4555694 42.4260203, -76.4554747 42.4260611, -76.4554046 42.4261010, -76.4553095 42.4261702, -76.4552336 42.4262276)",
1359,1359,0,919,918,-1,-1,15,unclassified,0,0.074854,48.000000,40.799999,0.093567,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4552336 42.4262276, -76.4553095 42.4261702, -76.4554046 42.4261010, -76.4554747 42.4260611, -76.4555694 42.4260203, -76.4556539 42.4259954, -76.4557484 42.4259812, -76.4558543 42.4259686, -76.4560676 42.4259576, -76.4565830 42.4259405)",
1360,1360,0,247,785,-1,-1,6,residential,0,0.078055,30.000000,25.500000,0.156109,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4838550 42.4550870, -76.4849700 42.4550500, -76.4853810 42.4550400)",
1361,1361,0,785,247,-1,-1,6,residential,0,0.078055,30.000000,25.500000,0.156109,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4853810 42.4550400, -76.4849700 42.4550500, -76.4838550 42.4550870)",
1362,1362,0,785,920,-1,-1,6,residential,0,0.024108,30.000000,25.500000,0.048216,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4853810 42.4550400, -76.4857470 42.4550310, -76.4858470 42.4550560)",
1363,1363,0,920,785,-1,-1,6,residential,0,0.024108,30.000000,25.500000,0.048216,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4858470 42.4550560, -76.4857470 42.4550310, -76.4853810 42.4550400)",
1364,1364,0,921,922,-1,-1,6,residential,0,0.147160,30.000000,25.500000,0.294319,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4684726 42.4551654, -76.4655962 42.4552678)",
1365,1365,0,922,921,-1,-1,6,residential,0,0.147160,30.000000,25.500000,0.294319,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4655962 42.4552678, -76.4684726 42.4551654)",
1366,1366,0,923,141,-1,-1,6,residential,0,0.205388,30.000000,25.500000,0.410777,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4897176 42.4904862, -76.4896016 42.4905089, -76.4895778 42.4905136, -76.4893467 42.4905593, -76.4888503 42.4906574, -76.4886974 42.4906872, -76.4883080 42.4907630, -76.4879815 42.4908309, -76.4872675 42.4909762, -76.4870390 42.4910230, -76.4869640 42.4910420, -76.4866280 42.4911050, -76.4861971 42.4911505, -76.4858120 42.4911510)",
1367,1367,0,141,923,-1,-1,6,residential,0,0.205388,30.000000,25.500000,0.410777,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4858120 42.4911510, -76.4861971 42.4911505, -76.4866280 42.4911050, -76.4869640 42.4910420, -76.4870390 42.4910230, -76.4872675 42.4909762, -76.4879815 42.4908309, -76.4883080 42.4907630, -76.4886974 42.4906872, -76.4888503 42.4906574, -76.4893467 42.4905593, -76.4895778 42.4905136, -76.4896016 42.4905089, -76.4897176 42.4904862)",
1368,1368,0,141,924,-1,-1,6,residential,0,0.149478,30.000000,25.500000,0.298956,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4858120 42.4911510, -76.4857490 42.4911520, -76.4856290 42.4911630, -76.4854530 42.4911870, -76.4852790 42.4912210, -76.4851120 42.4912730, -76.4849560 42.4913380, -76.4847349 42.4914496, -76.4846550 42.4914900, -76.4846081 42.4915102, -76.4845250 42.4915460, -76.4844340 42.4915829, -76.4842897 42.4916119, -76.4842006 42.4916199, -76.4835080 42.4916357, -76.4831977 42.4916428, -76.4830353 42.4916464)",
1369,1369,0,924,141,-1,-1,6,residential,0,0.149478,30.000000,25.500000,0.298956,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4830353 42.4916464, -76.4831977 42.4916428, -76.4835080 42.4916357, -76.4842006 42.4916199, -76.4842897 42.4916119, -76.4844340 42.4915829, -76.4845250 42.4915460, -76.4846081 42.4915102, -76.4846550 42.4914900, -76.4847349 42.4914496, -76.4849560 42.4913380, -76.4851120 42.4912730, -76.4852790 42.4912210, -76.4854530 42.4911870, -76.4856290 42.4911630, -76.4857490 42.4911520, -76.4858120 42.4911510)",
1370,1370,0,924,915,-1,-1,6,residential,0,0.060404,30.000000,25.500000,0.120808,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4830353 42.4916464, -76.4829384 42.4916459, -76.4825732 42.4916549, -76.4818529 42.4916647)",
1371,1371,0,915,924,-1,-1,6,residential,0,0.060404,30.000000,25.500000,0.120808,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4818529 42.4916647, -76.4825732 42.4916549, -76.4829384 42.4916459, -76.4830353 42.4916464)",
1372,1372,0,925,926,-1,-1,4,secondary,0,0.037831,48.000000,40.799999,0.047289,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4964550 42.4308759, -76.4961257 42.4313668)",
1373,1373,0,926,925,-1,-1,4,secondary,0,0.037831,48.000000,40.799999,0.047289,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4961257 42.4313668, -76.4964550 42.4308759)",
1374,1374,0,926,927,-1,-1,4,secondary,0,0.260385,48.000000,40.799999,0.325482,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4961257 42.4313668, -76.4948135 42.4332999, -76.4947680 42.4333670, -76.4946690 42.4335580, -76.4946260 42.4336570, -76.4945930 42.4337610, -76.4945730 42.4338700, -76.4945692 42.4339886, -76.4945680 42.4340270, -76.4945700 42.4340550, -76.4946050 42.4346430, -76.4946156 42.4348205, -76.4946190 42.4348780)",
1375,1375,0,927,926,-1,-1,4,secondary,0,0.260385,48.000000,40.799999,0.325482,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4946190 42.4348780, -76.4946156 42.4348205, -76.4946050 42.4346430, -76.4945700 42.4340550, -76.4945680 42.4340270, -76.4945692 42.4339886, -76.4945730 42.4338700, -76.4945930 42.4337610, -76.4946260 42.4336570, -76.4946690 42.4335580, -76.4947680 42.4333670, -76.4948135 42.4332999, -76.4961257 42.4313668)",
1376,1376,0,928,929,-1,-1,6,residential,0,0.073493,30.000000,25.500000,0.146986,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4618550 42.4357010, -76.4617133 42.4360062, -76.4614860 42.4364960, -76.4613964 42.4366536, -76.4613685 42.4367027)",
1377,1377,0,929,928,-1,-1,6,residential,0,0.073493,30.000000,25.500000,0.146986,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4613685 42.4367027, -76.4613964 42.4366536, -76.4614860 42.4364960, -76.4617133 42.4360062, -76.4618550 42.4357010)",
