start_time,end_time,link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed,FFTT,time_period,inflow_volume,outflow_volume,CA,CD,density,queue_length_in_process,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
2024-01-01 07:00:00,2024-01-01 08:00:00,2683,network_wide,unclassified,1153,1475,-1,,0,0.079,30.000,0.157,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.157,0.000,30.000,"LINESTRING (-76.4948150 42.4473610, -76.4948790 42.4485000)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2683,network_wide,unclassified,1153,1475,-1,,0,0.079,30.000,0.157,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.157,0.000,30.000,"LINESTRING (-76.4948150 42.4473610, -76.4948790 42.4485000)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2684,network_wide,unclassified,1475,1153,-1,,0,0.079,30.000,0.157,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.157,0.000,30.000,"LINESTRING (-76.4948790 42.4485000, -76.4948150 42.4473610)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2684,network_wide,unclassified,1475,1153,-1,,0,0.079,30.000,0.157,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.157,0.000,30.000,"LINESTRING (-76.4948790 42.4485000, -76.4948150 42.4473610)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2685,network_wide,unclassified,1475,1120,-1,,0,0.126,30.000,0.252,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.252,0.000,30.000,"LINESTRING (-76.4948790 42.4485000, -76.4949790 42.4503220)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2685,network_wide,unclassified,1475,1120,-1,,0,0.126,30.000,0.252,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.252,0.000,30.000,"LINESTRING (-76.4948790 42.4485000, -76.4949790 42.4503220)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2686,network_wide,unclassified,1120,1475,-1,,0,0.126,30.000,0.252,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.252,0.000,30.000,"LINESTRING (-76.4949790 42.4503220, -76.4948790 42.4485000)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2686,network_wide,unclassified,1120,1475,-1,,0,0.126,30.000,0.252,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.252,0.000,30.000,"LINESTRING (-76.4949790 42.4503220, -76.4948790 42.4485000)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2687,network_wide,unclassified,1120,1476,-1,,0,0.041,30.000,0.082,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.082,0.000,30.000,"LINESTRING (-76.4949790 42.4503220, -76.4949852 42.4504094, -76.4949938 42.4505320, -76.4950028 42.4506598, -76.4950050 42.4506910, -76.4950430 42.4509110)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2687,network_wide,unclassified,1120,1476,-1,,0,0.041,30.000,0.082,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.082,0.000,30.000,"LINESTRING (-76.4949790 42.4503220, -76.4949852 42.4504094, -76.4949938 42.4505320, -76.4950028 42.4506598, -76.4950050 42.4506910, -76.4950430 42.4509110)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2688,network_wide,unclassified,1476,1120,-1,,0,0.041,30.000,0.082,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.082,0.000,30.000,"LINESTRING (-76.4950430 42.4509110, -76.4950050 42.4506910, -76.4950028 42.4506598, -76.4949938 42.4505320, -76.4949852 42.4504094, -76.4949790 42.4503220)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2688,network_wide,unclassified,1476,1120,-1,,0,0.041,30.000,0.082,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.082,0.000,30.000,"LINESTRING (-76.4950430 42.4509110, -76.4950050 42.4506910, -76.4950028 42.4506598, -76.4949938 42.4505320, -76.4949852 42.4504094, -76.4949790 42.4503220)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2689,network_wide,tertiary,349,1416,-1,,0,0.431,40.000,0.647,0700:00.000_0800:00.000,56.000,55.000,56.000,55.000,1.160,1.000,0.004,2400.000,0.647,-0.000,40.000,"LINESTRING (-76.4489410 42.4446996, -76.4489755 42.4453979, -76.4490070 42.4460360, -76.4490720 42.4470220, -76.4491370 42.4478134, -76.4492498 42.4490847, -76.4492593 42.4491770, -76.4493717 42.4505237, -76.4494023 42.4507812, -76.4494107 42.4508139, -76.4494221 42.4508411, -76.4494390 42.4508707, -76.4494820 42.4509219)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2689,network_wide,tertiary,349,1416,-1,,0,0.431,40.000,0.647,0800:00.000_0900:00.000,10.000,11.000,66.000,66.000,0.000,0.000,0.000,2400.000,0.647,0.000,40.000,"LINESTRING (-76.4489410 42.4446996, -76.4489755 42.4453979, -76.4490070 42.4460360, -76.4490720 42.4470220, -76.4491370 42.4478134, -76.4492498 42.4490847, -76.4492593 42.4491770, -76.4493717 42.4505237, -76.4494023 42.4507812, -76.4494107 42.4508139, -76.4494221 42.4508411, -76.4494390 42.4508707, -76.4494820 42.4509219)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2690,network_wide,tertiary,1416,349,-1,,0,0.431,40.000,0.647,0700:00.000_0800:00.000,51.000,50.000,51.000,50.000,1.160,1.000,0.004,2400.000,0.647,0.000,40.000,"LINESTRING (-76.4494820 42.4509219, -76.4494390 42.4508707, -76.4494221 42.4508411, -76.4494107 42.4508139, -76.4494023 42.4507812, -76.4493717 42.4505237, -76.4492593 42.4491770, -76.4492498 42.4490847, -76.4491370 42.4478134, -76.4490720 42.4470220, -76.4490070 42.4460360, -76.4489755 42.4453979, -76.4489410 42.4446996)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2690,network_wide,tertiary,1416,349,-1,,0,0.431,40.000,0.647,0800:00.000_0900:00.000,11.000,12.000,62.000,62.000,0.000,0.000,0.000,2400.000,0.647,0.000,40.000,"LINESTRING (-76.4494820 42.4509219, -76.4494390 42.4508707, -76.4494221 42.4508411, -76.4494107 42.4508139, -76.4494023 42.4507812, -76.4493717 42.4505237, -76.4492593 42.4491770, -76.4492498 42.4490847, -76.4491370 42.4478134, -76.4490720 42.4470220, -76.4490070 42.4460360, -76.4489755 42.4453979, -76.4489410 42.4446996)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2691,network_wide,tertiary,271,1477,-1,,0,0.015,48.000,0.019,0700:00.000_0800:00.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,1200.000,0.019,0.000,48.000,"LINESTRING (-76.4920841 42.4497094, -76.4920063 42.4496677, -76.4918381 42.4495837)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2691,network_wide,tertiary,271,1477,-1,,0,0.015,48.000,0.019,0800:00.000_0900:00.000,0.000,0.000,4.000,4.000,0.000,0.000,0.000,1200.000,0.019,0.000,48.000,"LINESTRING (-76.4920841 42.4497094, -76.4920063 42.4496677, -76.4918381 42.4495837)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2692,network_wide,tertiary,1477,271,-1,,0,0.015,48.000,0.019,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.019,0.000,48.000,"LINESTRING (-76.4918381 42.4495837, -76.4920063 42.4496677, -76.4920841 42.4497094)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2692,network_wide,tertiary,1477,271,-1,,0,0.015,48.000,0.019,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.019,0.000,48.000,"LINESTRING (-76.4918381 42.4495837, -76.4920063 42.4496677, -76.4920841 42.4497094)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2693,network_wide,tertiary,1477,1478,-1,,0,0.080,48.000,0.100,0700:00.000_0800:00.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,1200.000,0.100,0.000,48.000,"LINESTRING (-76.4918381 42.4495837, -76.4915479 42.4494550, -76.4914090 42.4494059, -76.4913548 42.4493890, -76.4912997 42.4493741, -76.4912513 42.4493623, -76.4911980 42.4493508, -76.4911439 42.4493408, -76.4910741 42.4493300, -76.4910044 42.4493228, -76.4909069 42.4493159, -76.4907849 42.4493081, -76.4905410 42.4492984, -76.4904273 42.4492939, -76.4903491 42.4492908)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2693,network_wide,tertiary,1477,1478,-1,,0,0.080,48.000,0.100,0800:00.000_0900:00.000,0.000,0.000,4.000,4.000,0.000,0.000,0.000,1200.000,0.100,0.000,48.000,"LINESTRING (-76.4918381 42.4495837, -76.4915479 42.4494550, -76.4914090 42.4494059, -76.4913548 42.4493890, -76.4912997 42.4493741, -76.4912513 42.4493623, -76.4911980 42.4493508, -76.4911439 42.4493408, -76.4910741 42.4493300, -76.4910044 42.4493228, -76.4909069 42.4493159, -76.4907849 42.4493081, -76.4905410 42.4492984, -76.4904273 42.4492939, -76.4903491 42.4492908)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2694,network_wide,tertiary,1478,1477,-1,,0,0.080,48.000,0.100,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.100,0.000,48.000,"LINESTRING (-76.4903491 42.4492908, -76.4904273 42.4492939, -76.4905410 42.4492984, -76.4907849 42.4493081, -76.4909069 42.4493159, -76.4910044 42.4493228, -76.4910741 42.4493300, -76.4911439 42.4493408, -76.4911980 42.4493508, -76.4912513 42.4493623, -76.4912997 42.4493741, -76.4913548 42.4493890, -76.4914090 42.4494059, -76.4915479 42.4494550, -76.4918381 42.4495837)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2694,network_wide,tertiary,1478,1477,-1,,0,0.080,48.000,0.100,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.100,0.000,48.000,"LINESTRING (-76.4903491 42.4492908, -76.4904273 42.4492939, -76.4905410 42.4492984, -76.4907849 42.4493081, -76.4909069 42.4493159, -76.4910044 42.4493228, -76.4910741 42.4493300, -76.4911439 42.4493408, -76.4911980 42.4493508, -76.4912513 42.4493623, -76.4912997 42.4493741, -76.4913548 42.4493890, -76.4914090 42.4494059, -76.4915479 42.4494550, -76.4918381 42.4495837)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2695,network_wide,residential,120,1473,-1,,0,0.013,30.000,0.025,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.025,0.000,30.000,"LINESTRING (-76.4704310 42.4441646, -76.4704541 42.4443461)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2695,network_wide,residential,120,1473,-1,,0,0.013,30.000,0.025,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.025,0.000,30.000,"LINESTRING (-76.4704310 42.4441646, -76.4704541 42.4443461)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2696,network_wide,residential,1473,120,-1,,0,0.013,30.000,0.025,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.025,0.000,30.000,"LINESTRING (-76.4704541 42.4443461, -76.4704310 42.4441646)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2696,network_wide,residential,1473,120,-1,,0,0.013,30.000,0.025,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.025,0.000,30.000,"LINESTRING (-76.4704541 42.4443461, -76.4704310 42.4441646)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2697,network_wide,residential,467,1479,-1,,0,0.107,30.000,0.215,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.215,0.000,30.000,"LINESTRING (-76.4750477 42.4567506, -76.4750385 42.4566918, -76.4750071 42.4565319, -76.4749796 42.4563881, -76.4749660 42.4563045, -76.4749590 42.4562113, -76.4749660 42.4560958, -76.4749860 42.4560055, -76.4750260 42.4559088, -76.4751061 42.4557481, -76.4751327 42.4557001, -76.4751698 42.4556455, -76.4752031 42.4556045, -76.4752413 42.4555624, -76.4753137 42.4554979, -76.4755417 42.4553317)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2697,network_wide,residential,467,1479,-1,,0,0.107,30.000,0.215,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.215,0.000,30.000,"LINESTRING (-76.4750477 42.4567506, -76.4750385 42.4566918, -76.4750071 42.4565319, -76.4749796 42.4563881, -76.4749660 42.4563045, -76.4749590 42.4562113, -76.4749660 42.4560958, -76.4749860 42.4560055, -76.4750260 42.4559088, -76.4751061 42.4557481, -76.4751327 42.4557001, -76.4751698 42.4556455, -76.4752031 42.4556045, -76.4752413 42.4555624, -76.4753137 42.4554979, -76.4755417 42.4553317)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2698,network_wide,residential,1479,467,-1,,0,0.107,30.000,0.215,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.215,0.000,30.000,"LINESTRING (-76.4755417 42.4553317, -76.4753137 42.4554979, -76.4752413 42.4555624, -76.4752031 42.4556045, -76.4751698 42.4556455, -76.4751327 42.4557001, -76.4751061 42.4557481, -76.4750260 42.4559088, -76.4749860 42.4560055, -76.4749660 42.4560958, -76.4749590 42.4562113, -76.4749660 42.4563045, -76.4749796 42.4563881, -76.4750071 42.4565319, -76.4750385 42.4566918, -76.4750477 42.4567506)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2698,network_wide,residential,1479,467,-1,,0,0.107,30.000,0.215,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.215,0.000,30.000,"LINESTRING (-76.4755417 42.4553317, -76.4753137 42.4554979, -76.4752413 42.4555624, -76.4752031 42.4556045, -76.4751698 42.4556455, -76.4751327 42.4557001, -76.4751061 42.4557481, -76.4750260 42.4559088, -76.4749860 42.4560055, -76.4749660 42.4560958, -76.4749590 42.4562113, -76.4749660 42.4563045, -76.4749796 42.4563881, -76.4750071 42.4565319, -76.4750385 42.4566918, -76.4750477 42.4567506)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2699,network_wide,residential,306,1480,-1,,0,0.023,30.000,0.046,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.046,0.000,30.000,"LINESTRING (-76.4867250 42.4596240, -76.4868650 42.4595370, -76.4870190 42.4594580, -76.4870930 42.4594350)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2699,network_wide,residential,306,1480,-1,,0,0.023,30.000,0.046,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.046,0.000,30.000,"LINESTRING (-76.4867250 42.4596240, -76.4868650 42.4595370, -76.4870190 42.4594580, -76.4870930 42.4594350)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2700,network_wide,residential,1480,306,-1,,0,0.023,30.000,0.046,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.046,0.000,30.000,"LINESTRING (-76.4870930 42.4594350, -76.4870190 42.4594580, -76.4868650 42.4595370, -76.4867250 42.4596240)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2700,network_wide,residential,1480,306,-1,,0,0.023,30.000,0.046,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.046,0.000,30.000,"LINESTRING (-76.4870930 42.4594350, -76.4870190 42.4594580, -76.4868650 42.4595370, -76.4867250 42.4596240)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2701,network_wide,residential,1480,679,-1,,0,0.104,30.000,0.208,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.208,0.000,30.000,"LINESTRING (-76.4870930 42.4594350, -76.4871700 42.4594160, -76.4884910 42.4592680, -76.4885450 42.4592580, -76.4887940 42.4592370, -76.4888890 42.4592360, -76.4891100 42.4592470)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2701,network_wide,residential,1480,679,-1,,0,0.104,30.000,0.208,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.208,0.000,30.000,"LINESTRING (-76.4870930 42.4594350, -76.4871700 42.4594160, -76.4884910 42.4592680, -76.4885450 42.4592580, -76.4887940 42.4592370, -76.4888890 42.4592360, -76.4891100 42.4592470)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2702,network_wide,residential,679,1480,-1,,0,0.104,30.000,0.208,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.208,0.000,30.000,"LINESTRING (-76.4891100 42.4592470, -76.4888890 42.4592360, -76.4887940 42.4592370, -76.4885450 42.4592580, -76.4884910 42.4592680, -76.4871700 42.4594160, -76.4870930 42.4594350)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2702,network_wide,residential,679,1480,-1,,0,0.104,30.000,0.208,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.208,0.000,30.000,"LINESTRING (-76.4891100 42.4592470, -76.4888890 42.4592360, -76.4887940 42.4592370, -76.4885450 42.4592580, -76.4884910 42.4592680, -76.4871700 42.4594160, -76.4870930 42.4594350)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2703,network_wide,residential,679,805,-1,,0,0.091,30.000,0.183,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4891100 42.4592470, -76.4893320 42.4592440, -76.4894580 42.4592240, -76.4896000 42.4591770, -76.4897210 42.4591170, -76.4899020 42.4590160, -76.4900350 42.4589280, -76.4901540 42.4588280, -76.4902690 42.4587090, -76.4904620 42.4584910)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2703,network_wide,residential,679,805,-1,,0,0.091,30.000,0.183,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4891100 42.4592470, -76.4893320 42.4592440, -76.4894580 42.4592240, -76.4896000 42.4591770, -76.4897210 42.4591170, -76.4899020 42.4590160, -76.4900350 42.4589280, -76.4901540 42.4588280, -76.4902690 42.4587090, -76.4904620 42.4584910)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2704,network_wide,residential,805,679,-1,,0,0.091,30.000,0.183,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4904620 42.4584910, -76.4902690 42.4587090, -76.4901540 42.4588280, -76.4900350 42.4589280, -76.4899020 42.4590160, -76.4897210 42.4591170, -76.4896000 42.4591770, -76.4894580 42.4592240, -76.4893320 42.4592440, -76.4891100 42.4592470)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2704,network_wide,residential,805,679,-1,,0,0.091,30.000,0.183,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4904620 42.4584910, -76.4902690 42.4587090, -76.4901540 42.4588280, -76.4900350 42.4589280, -76.4899020 42.4590160, -76.4897210 42.4591170, -76.4896000 42.4591770, -76.4894580 42.4592240, -76.4893320 42.4592440, -76.4891100 42.4592470)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2705,network_wide,residential,805,1080,-1,,0,0.043,30.000,0.087,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.087,0.000,30.000,"LINESTRING (-76.4904620 42.4584910, -76.4905890 42.4583760, -76.4908240 42.4581170, -76.4909800 42.4579970)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2705,network_wide,residential,805,1080,-1,,0,0.043,30.000,0.087,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.087,0.000,30.000,"LINESTRING (-76.4904620 42.4584910, -76.4905890 42.4583760, -76.4908240 42.4581170, -76.4909800 42.4579970)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2706,network_wide,residential,1080,805,-1,,0,0.043,30.000,0.087,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.087,0.000,30.000,"LINESTRING (-76.4909800 42.4579970, -76.4908240 42.4581170, -76.4905890 42.4583760, -76.4904620 42.4584910)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2706,network_wide,residential,1080,805,-1,,0,0.043,30.000,0.087,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.087,0.000,30.000,"LINESTRING (-76.4909800 42.4579970, -76.4908240 42.4581170, -76.4905890 42.4583760, -76.4904620 42.4584910)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2707,network_wide,residential,1080,36,-1,,0,0.146,30.000,0.292,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.292,0.000,30.000,"LINESTRING (-76.4909800 42.4579970, -76.4910920 42.4578430, -76.4913090 42.4575250, -76.4916890 42.4567770, -76.4918160 42.4565410, -76.4920440 42.4561650, -76.4921040 42.4560560)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2707,network_wide,residential,1080,36,-1,,0,0.146,30.000,0.292,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.292,0.000,30.000,"LINESTRING (-76.4909800 42.4579970, -76.4910920 42.4578430, -76.4913090 42.4575250, -76.4916890 42.4567770, -76.4918160 42.4565410, -76.4920440 42.4561650, -76.4921040 42.4560560)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2708,network_wide,residential,36,1080,-1,,0,0.146,30.000,0.292,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.292,0.000,30.000,"LINESTRING (-76.4921040 42.4560560, -76.4920440 42.4561650, -76.4918160 42.4565410, -76.4916890 42.4567770, -76.4913090 42.4575250, -76.4910920 42.4578430, -76.4909800 42.4579970)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2708,network_wide,residential,36,1080,-1,,0,0.146,30.000,0.292,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.292,0.000,30.000,"LINESTRING (-76.4921040 42.4560560, -76.4920440 42.4561650, -76.4918160 42.4565410, -76.4916890 42.4567770, -76.4913090 42.4575250, -76.4910920 42.4578430, -76.4909800 42.4579970)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2709,network_wide,residential,36,1222,-1,,0,0.209,30.000,0.418,0700:00.000_0800:00.000,3.000,3.000,3.000,3.000,0.000,0.000,0.000,1000.000,0.418,0.000,30.000,"LINESTRING (-76.4921040 42.4560560, -76.4921330 42.4560060, -76.4921890 42.4558880, -76.4922310 42.4558240, -76.4922690 42.4557830, -76.4923190 42.4557510, -76.4923810 42.4557370, -76.4927560 42.4556830, -76.4929000 42.4556450, -76.4930440 42.4555620, -76.4932040 42.4553880, -76.4933040 42.4552930, -76.4933500 42.4552700, -76.4934030 42.4552510, -76.4935210 42.4552450, -76.4936760 42.4552700, -76.4941920 42.4554070, -76.4942950 42.4554280, -76.4943650 42.4554320, -76.4944310 42.4554270, -76.4945030 42.4554120, -76.4945700 42.4553840, -76.4947230 42.4552970, -76.4949870 42.4551220, -76.4950970 42.4550580, -76.4952280 42.4550020, -76.4953720 42.4549550, -76.4954270 42.4549320)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2709,network_wide,residential,36,1222,-1,,0,0.209,30.000,0.418,0800:00.000_0900:00.000,0.000,0.000,3.000,3.000,0.000,0.000,0.000,1000.000,0.418,0.000,30.000,"LINESTRING (-76.4921040 42.4560560, -76.4921330 42.4560060, -76.4921890 42.4558880, -76.4922310 42.4558240, -76.4922690 42.4557830, -76.4923190 42.4557510, -76.4923810 42.4557370, -76.4927560 42.4556830, -76.4929000 42.4556450, -76.4930440 42.4555620, -76.4932040 42.4553880, -76.4933040 42.4552930, -76.4933500 42.4552700, -76.4934030 42.4552510, -76.4935210 42.4552450, -76.4936760 42.4552700, -76.4941920 42.4554070, -76.4942950 42.4554280, -76.4943650 42.4554320, -76.4944310 42.4554270, -76.4945030 42.4554120, -76.4945700 42.4553840, -76.4947230 42.4552970, -76.4949870 42.4551220, -76.4950970 42.4550580, -76.4952280 42.4550020, -76.4953720 42.4549550, -76.4954270 42.4549320)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,2710,network_wide,residential,1222,36,-1,,0,0.209,30.000,0.418,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.418,0.000,30.000,"LINESTRING (-76.4954270 42.4549320, -76.4953720 42.4549550, -76.4952280 42.4550020, -76.4950970 42.4550580, -76.4949870 42.4551220, -76.4947230 42.4552970, -76.4945700 42.4553840, -76.4945030 42.4554120, -76.4944310 42.4554270, -76.4943650 42.4554320, -76.4942950 42.4554280, -76.4941920 42.4554070, -76.4936760 42.4552700, -76.4935210 42.4552450, -76.4934030 42.4552510, -76.4933500 42.4552700, -76.4933040 42.4552930, -76.4932040 42.4553880, -76.4930440 42.4555620, -76.4929000 42.4556450, -76.4927560 42.4556830, -76.4923810 42.4557370, -76.4923190 42.4557510, -76.4922690 42.4557830, -76.4922310 42.4558240, -76.4921890 42.4558880, -76.4921330 42.4560060, -76.4921040 42.4560560)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,2710,network_wide,residential,1222,36,-1,,0,0.209,30.000,0.418,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.418,0.000,30.000,"LINESTRING (-76.4954270 42.4549320, -76.4953720 42.4549550, -76.4952280 42.4550020, -76.4950970 42.4550580, -76.4949870 42.4551220, -76.4947230 42.4552970, -76.4945700 42.4553840, -76.4945030 42.4554120, -76.4944310 42.4554270, -76.4943650 42.4554320, -76.4942950 42.4554280, -76.4941920 42.4554070, -76.4936760 42.4552700, -76.4935210 42.4552450, -76.4934030 42.4552510, -76.4933500 42.4552700, -76.4933040 42.4552930, -76.4932040 42.4553880, -76.4930440 42.4555620, -76.4929000 42.4556450, -76.4927560 42.4556830, -76.4923810 42.4557370, -76.4923190 42.4557510, -76.4922690 42.4557830, -76.4922310 42.4558240, -76.4921890 42.4558880, -76.4921330 42.4560060, -76.4921040 42.4560560)",simulation-based
