link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,FFTT,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,odme_volume,obs_count,upper_bound_type,obs_count_dev,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before,volume_after,volume_diff,speed_before,speed_after,speed_diff,DoC_before,DoC_after,Doc_diff,P_before,P_after,P_diff,notes
3126,qvdf,1167,1587,1.000000,0.014490,0.009006,0.011257,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,468.054,-1.000,0.000,,,,,0.000,468.054,0.011,47.454,0.989,0.390,0.390,1200.000,0.000,0.000,0.000,1.000,1.000,468.054,0.955,1.142,0.022,0.000,48.000,40.800,0.400,4.000,47.454,40.800,4.215,0.089,4.215,0.089,0.001,0.000,"LINESTRING (-76.4812771 42.4697549, -76.4811010 42.4697610)",468.054,48.000,48.000,48.000,48.000,47.907,47.627,45.321,47.814,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,468.054,468.054,0.000,47.454,47.454,0.000,0.390,0.390,0.000,0.022,0.022,0.000,period-based
3127,qvdf,1587,1167,1.000000,0.014490,0.009006,0.011257,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,501.254,-1.000,0.000,,,,,0.000,501.254,0.011,47.284,0.985,0.418,0.418,1200.000,0.000,0.000,0.000,1.000,1.000,501.254,0.955,1.142,0.029,0.000,48.000,40.800,0.400,4.000,47.284,40.800,4.514,0.095,4.514,0.095,0.001,0.000,"LINESTRING (-76.4811010 42.4697610, -76.4812771 42.4697549)",501.254,48.000,48.000,48.000,48.000,47.877,47.508,45.231,47.754,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,501.254,501.254,0.000,47.284,47.284,0.000,0.418,0.418,0.000,0.029,0.029,0.000,period-based
3128,qvdf,1588,140,2.000000,0.167380,0.104027,0.130034,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,428.192,-1.000,0.000,,,,,0.000,428.192,0.130,47.976,0.999,0.178,0.178,1200.000,0.000,0.000,0.000,1.000,2.000,214.096,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.976,40.800,44.544,0.928,44.544,0.928,0.000,0.000,"LINESTRING (-76.4783924 42.4687667, -76.4786942 42.4689316, -76.4788352 42.4690201, -76.4788978 42.4690639, -76.4790968 42.4691889, -76.4793739 42.4693836, -76.4794830 42.4694727, -76.4795839 42.4695451, -76.4797768 42.4696928, -76.4798935 42.4697808)",428.192,48.000,48.000,48.000,48.000,47.996,47.984,45.588,47.992,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,428.192,428.192,0.000,47.976,47.976,0.000,0.178,0.178,0.000,0.001,0.001,0.000,period-based
3129,qvdf,140,1588,2.000000,0.167380,0.104027,0.130034,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,419.234,-1.000,0.000,,,,,0.000,419.234,0.130,47.978,1.000,0.175,0.175,1200.000,0.000,0.000,0.000,1.000,2.000,209.617,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.978,40.800,43.612,0.909,43.612,0.909,0.000,0.000,"LINESTRING (-76.4798935 42.4697808, -76.4797768 42.4696928, -76.4795839 42.4695451, -76.4794830 42.4694727, -76.4793739 42.4693836, -76.4790968 42.4691889, -76.4788978 42.4690639, -76.4788352 42.4690201, -76.4786942 42.4689316, -76.4783924 42.4687667)",419.234,48.000,48.000,48.000,48.000,47.996,47.985,45.589,47.993,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,419.234,419.234,0.000,47.978,47.978,0.000,0.175,0.175,0.000,0.001,0.001,0.000,period-based
3130,qvdf,140,1589,2.000000,0.011920,0.007408,0.009260,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,428.192,-1.000,0.000,,,,,0.000,428.192,0.009,47.976,0.999,0.178,0.178,1200.000,0.000,0.000,0.000,1.000,2.000,214.096,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.976,40.800,3.172,0.066,3.172,0.066,0.000,0.000,"LINESTRING (-76.4798935 42.4697808, -76.4799911 42.4698602)",428.192,48.000,48.000,48.000,48.000,47.996,47.984,45.588,47.992,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,428.192,428.192,0.000,47.976,47.976,0.000,0.178,0.178,0.000,0.001,0.001,0.000,period-based
3131,qvdf,1589,140,2.000000,0.011920,0.007408,0.009260,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,419.234,-1.000,0.000,,,,,0.000,419.234,0.009,47.978,1.000,0.175,0.175,1200.000,0.000,0.000,0.000,1.000,2.000,209.617,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.978,40.800,3.106,0.065,3.106,0.065,0.000,0.000,"LINESTRING (-76.4799911 42.4698602, -76.4798935 42.4697808)",419.234,48.000,48.000,48.000,48.000,47.996,47.985,45.589,47.993,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,419.234,419.234,0.000,47.978,47.978,0.000,0.175,0.175,0.000,0.001,0.001,0.000,period-based
3132,qvdf,1589,286,2.000000,0.040280,0.025034,0.031293,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,729.637,-1.000,0.000,,,,,0.000,729.637,0.031,47.797,0.996,0.304,0.304,1200.000,0.000,0.000,0.000,1.000,2.000,364.818,0.955,1.142,0.008,0.000,48.000,40.800,0.400,4.000,47.797,40.800,18.266,0.382,18.266,0.382,0.002,0.000,"LINESTRING (-76.4799911 42.4698602, -76.4801066 42.4699632, -76.4802407 42.4700719, -76.4803311 42.4701187)",729.637,48.000,48.000,48.000,48.000,47.966,47.863,45.498,47.932,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,729.637,729.637,0.000,47.797,47.797,0.000,0.304,0.304,0.000,0.008,0.008,0.000,period-based
3133,qvdf,286,1589,2.000000,0.040280,0.025034,0.031293,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,753.879,-1.000,0.000,,,,,0.000,753.879,0.031,47.769,0.995,0.314,0.314,1200.000,0.000,0.000,0.000,1.000,2.000,376.939,0.955,1.142,0.009,0.000,48.000,40.800,0.400,4.000,47.769,40.800,18.873,0.395,18.873,0.395,0.002,0.000,"LINESTRING (-76.4803311 42.4701187, -76.4802407 42.4700719, -76.4801066 42.4699632, -76.4799911 42.4698602)",753.879,48.000,48.000,48.000,48.000,47.961,47.844,45.483,47.922,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,753.879,753.879,0.000,47.769,47.769,0.000,0.314,0.314,0.000,0.009,0.009,0.000,period-based
3134,qvdf,907,965,1.000000,0.018300,0.011374,0.006824,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,797.890,-1.000,0.000,,,,,0.000,797.890,0.007,99.147,0.991,0.363,0.363,2200.000,0.000,0.000,0.000,1.000,1.000,797.890,0.955,1.142,0.017,0.000,100.000,85.000,0.400,4.000,99.147,85.000,9.075,0.092,9.075,0.092,0.001,0.000,"LINESTRING (-76.4896927 42.4392756, -76.4898079 42.4392751, -76.4898590 42.4392760, -76.4899151 42.4392773)",797.890,100.000,100.000,100.000,100.000,99.855,99.422,94.566,99.711,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,,797.890,797.890,0.000,99.147,99.147,0.000,0.363,0.363,0.000,0.017,0.017,0.000,period-based
3135,qvdf,965,907,1.000000,0.018300,0.011374,0.006824,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,981.339,-1.000,0.000,,,,,0.000,981.339,0.007,98.068,0.981,0.446,0.446,2200.000,0.000,0.000,0.000,1.000,1.000,981.339,0.955,1.142,0.038,0.000,100.000,85.000,0.400,4.000,98.068,85.000,11.161,0.114,11.161,0.114,0.002,0.000,"LINESTRING (-76.4899151 42.4392773, -76.4898590 42.4392760, -76.4898079 42.4392751, -76.4896927 42.4392756)",981.339,100.000,100.000,100.000,100.000,99.665,98.662,93.996,99.331,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,,981.339,981.339,0.000,98.068,98.068,0.000,0.446,0.446,0.000,0.038,0.038,0.000,period-based
3136,qvdf,965,1590,1.000000,0.091540,0.056892,0.034135,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,797.890,-1.000,0.000,,,,,0.000,797.890,0.034,99.147,0.991,0.363,0.363,2200.000,0.000,0.000,0.000,1.000,1.000,797.890,0.955,1.142,0.017,0.000,100.000,85.000,0.400,4.000,99.147,85.000,45.394,0.458,45.394,0.458,0.004,0.000,"LINESTRING (-76.4899151 42.4392773, -76.4904840 42.4392950, -76.4910276 42.4392892)",797.890,100.000,100.000,100.000,100.000,99.855,99.422,94.566,99.711,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,,797.890,797.890,0.000,99.147,99.147,0.000,0.363,0.363,0.000,0.017,0.017,0.000,period-based
3137,qvdf,1590,965,1.000000,0.091540,0.056892,0.034135,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,981.339,-1.000,0.000,,,,,0.000,981.339,0.035,98.068,0.981,0.446,0.446,2200.000,0.000,0.000,0.000,1.000,1.000,981.339,0.955,1.142,0.038,0.000,100.000,85.000,0.400,4.000,98.068,85.000,55.831,0.569,55.831,0.569,0.011,0.000,"LINESTRING (-76.4910276 42.4392892, -76.4904840 42.4392950, -76.4899151 42.4392773)",981.339,100.000,100.000,100.000,100.000,99.665,98.662,93.996,99.331,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,,981.339,981.339,0.000,98.068,98.068,0.000,0.446,0.446,0.000,0.038,0.038,0.000,period-based
3138,qvdf,1476,849,2.000000,0.140970,0.087613,0.109517,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,403.759,-1.000,0.000,,,,,0.000,403.759,0.110,47.981,1.000,0.168,0.168,1200.000,0.000,0.000,0.000,1.000,2.000,201.880,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.981,40.800,35.375,0.737,35.375,0.737,0.000,0.000,"LINESTRING (-76.4903491 42.4492908, -76.4903502 42.4493664, -76.4903562 42.4498010, -76.4903605 42.4498707, -76.4903833 42.4499479, -76.4904189 42.4499936, -76.4904542 42.4500455, -76.4908122 42.4504690)",403.759,48.000,48.000,48.000,48.000,47.997,47.987,45.590,47.994,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,403.759,403.759,0.000,47.981,47.981,0.000,0.168,0.168,0.000,0.001,0.001,0.000,period-based
3139,qvdf,849,1476,2.000000,0.140970,0.087613,0.109517,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,393.907,-1.000,0.000,,,,,0.000,393.907,0.110,47.983,1.000,0.164,0.164,1200.000,0.000,0.000,0.000,1.000,2.000,196.953,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.983,40.800,34.512,0.719,34.512,0.719,0.000,0.000,"LINESTRING (-76.4908122 42.4504690, -76.4904542 42.4500455, -76.4904189 42.4499936, -76.4903833 42.4499479, -76.4903605 42.4498707, -76.4903562 42.4498010, -76.4903502 42.4493664, -76.4903491 42.4492908)",393.907,48.000,48.000,48.000,48.000,47.997,47.988,45.591,47.994,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,393.907,393.907,0.000,47.983,47.983,0.000,0.164,0.164,0.000,0.001,0.001,0.000,period-based
3140,qvdf,849,1407,2.000000,0.254300,0.158048,0.197561,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,624.686,-1.000,0.000,,,,,0.000,624.686,0.198,47.891,0.998,0.260,0.260,1200.000,0.000,0.000,0.000,1.000,2.000,312.343,0.955,1.142,0.004,0.000,48.000,40.800,0.400,4.000,47.891,40.800,98.731,2.062,98.731,2.062,0.005,0.000,"LINESTRING (-76.4908122 42.4504690, -76.4908563 42.4507156, -76.4909675 42.4515739, -76.4909693 42.4516776, -76.4909588 42.4517179, -76.4909343 42.4517681, -76.4908803 42.4518226, -76.4908183 42.4518596, -76.4907177 42.4518926, -76.4906083 42.4518986, -76.4904923 42.4518906, -76.4903873 42.4518786, -76.4902707 42.4518718, -76.4901563 42.4518726, -76.4900414 42.4518965, -76.4899438 42.4519430, -76.4898883 42.4519846, -76.4898568 42.4520170, -76.4898440 42.4520462, -76.4898313 42.4520752, -76.4898275 42.4520966)",624.686,48.000,48.000,48.000,48.000,47.982,47.927,45.545,47.963,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,624.686,624.686,0.000,47.891,47.891,0.000,0.260,0.260,0.000,0.004,0.004,0.000,period-based
3141,qvdf,1407,849,2.000000,0.254300,0.158048,0.197561,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,533.143,-1.000,0.000,,,,,0.000,533.143,0.198,47.942,0.999,0.222,0.222,1200.000,0.000,0.000,0.000,1.000,2.000,266.572,0.955,1.142,0.002,0.000,48.000,40.800,0.400,4.000,47.942,40.800,84.262,1.758,84.262,1.758,0.002,0.000,"LINESTRING (-76.4898275 42.4520966, -76.4898313 42.4520752, -76.4898440 42.4520462, -76.4898568 42.4520170, -76.4898883 42.4519846, -76.4899438 42.4519430, -76.4900414 42.4518965, -76.4901563 42.4518726, -76.4902707 42.4518718, -76.4903873 42.4518786, -76.4904923 42.4518906, -76.4906083 42.4518986, -76.4907177 42.4518926, -76.4908183 42.4518596, -76.4908803 42.4518226, -76.4909343 42.4517681, -76.4909588 42.4517179, -76.4909693 42.4516776, -76.4909675 42.4515739, -76.4908563 42.4507156, -76.4908122 42.4504690)",533.143,48.000,48.000,48.000,48.000,47.990,47.961,45.571,47.981,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,533.143,533.143,0.000,47.942,47.942,0.000,0.222,0.222,0.000,0.002,0.002,0.000,period-based
3142,qvdf,1591,223,1.000000,0.405050,0.251740,0.377610,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,215.377,-1.000,0.000,,,,,0.000,215.377,0.378,39.979,0.999,0.179,0.179,1200.000,0.000,0.000,0.000,1.000,1.000,215.377,0.955,1.142,0.001,0.000,40.000,34.000,0.400,4.000,39.979,34.000,54.219,1.356,54.219,1.356,0.001,0.000,"LINESTRING (-76.4824857 42.4511189, -76.4825256 42.4510944, -76.4825955 42.4510496, -76.4826337 42.4510214, -76.4826719 42.4509910, -76.4827184 42.4509474, -76.4827603 42.4509061, -76.4827844 42.4508798, -76.4828102 42.4508463, -76.4828312 42.4508128, -76.4828434 42.4507915, -76.4828548 42.4507691, -76.4828654 42.4507440, -76.4828736 42.4507183, -76.4828954 42.4506281, -76.4829031 42.4505787, -76.4829052 42.4505221, -76.4829071 42.4504289, -76.4828950 42.4502173, -76.4828714 42.4496852, -76.4828114 42.4484926, -76.4827936 42.4482225, -76.4827780 42.4478998, -76.4827642 42.4476413, -76.4827574 42.4475771)",215.377,40.000,40.000,40.000,40.000,39.997,39.986,37.990,39.993,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,215.377,215.377,0.000,39.979,39.979,0.000,0.179,0.179,0.000,0.001,0.001,0.000,period-based
3143,qvdf,223,1591,1.000000,0.405050,0.251740,0.377610,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,250.302,-1.000,0.000,,,,,0.000,250.302,0.378,39.962,0.999,0.209,0.209,1200.000,0.000,0.000,0.000,1.000,1.000,250.302,0.955,1.142,0.002,0.000,40.000,34.000,0.400,4.000,39.962,34.000,63.011,1.577,63.011,1.577,0.001,0.000,"LINESTRING (-76.4827574 42.4475771, -76.4827642 42.4476413, -76.4827780 42.4478998, -76.4827936 42.4482225, -76.4828114 42.4484926, -76.4828714 42.4496852, -76.4828950 42.4502173, -76.4829071 42.4504289, -76.4829052 42.4505221, -76.4829031 42.4505787, -76.4828954 42.4506281, -76.4828736 42.4507183, -76.4828654 42.4507440, -76.4828548 42.4507691, -76.4828434 42.4507915, -76.4828312 42.4508128, -76.4828102 42.4508463, -76.4827844 42.4508798, -76.4827603 42.4509061, -76.4827184 42.4509474, -76.4826719 42.4509910, -76.4826337 42.4510214, -76.4825955 42.4510496, -76.4825256 42.4510944, -76.4824857 42.4511189)",250.302,40.000,40.000,40.000,40.000,39.994,39.975,37.981,39.987,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,250.302,250.302,0.000,39.962,39.962,0.000,0.209,0.209,0.000,0.002,0.002,0.000,period-based
3154,qvdf,610,614,2.000000,0.159920,0.099391,0.149086,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,319.180,-1.000,0.000,,,,,0.000,319.180,0.149,39.994,1.000,0.133,0.133,1200.000,0.000,0.000,0.000,1.000,2.000,159.590,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.994,34.000,31.724,0.793,31.724,0.793,0.000,0.000,"LINESTRING (-76.4707790 42.4491810, -76.4708660 42.4493150, -76.4709406 42.4494812, -76.4709834 42.4496002, -76.4710160 42.4496910, -76.4710575 42.4498479, -76.4711130 42.4501040, -76.4711327 42.4502115, -76.4711970 42.4505800)",319.180,40.000,40.000,40.000,40.000,39.999,39.996,37.997,39.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,319.180,319.180,0.000,39.994,39.994,0.000,0.133,0.133,0.000,0.000,0.000,0.000,period-based
3155,qvdf,614,610,2.000000,0.159920,0.099391,0.149086,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,309.110,-1.000,0.000,,,,,0.000,309.110,0.149,39.995,1.000,0.129,0.129,1200.000,0.000,0.000,0.000,1.000,2.000,154.555,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.995,34.000,30.723,0.768,30.723,0.768,0.000,0.000,"LINESTRING (-76.4711970 42.4505800, -76.4711327 42.4502115, -76.4711130 42.4501040, -76.4710575 42.4498479, -76.4710160 42.4496910, -76.4709834 42.4496002, -76.4709406 42.4494812, -76.4708660 42.4493150, -76.4707790 42.4491810)",309.110,40.000,40.000,40.000,40.000,39.999,39.996,37.997,39.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,309.110,309.110,0.000,39.995,39.995,0.000,0.129,0.129,0.000,0.000,0.000,0.000,period-based
3156,qvdf,614,106,2.000000,0.124990,0.077682,0.116523,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,319.180,-1.000,0.000,,,,,0.000,319.180,0.117,39.994,1.000,0.133,0.133,1200.000,0.000,0.000,0.000,1.000,2.000,159.590,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.994,34.000,24.794,0.620,24.794,0.620,0.000,0.000,"LINESTRING (-76.4711970 42.4505800, -76.4712292 42.4507517, -76.4712583 42.4509011, -76.4713625 42.4514357, -76.4714156 42.4516939)",319.180,40.000,40.000,40.000,40.000,39.999,39.996,37.997,39.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,319.180,319.180,0.000,39.994,39.994,0.000,0.133,0.133,0.000,0.000,0.000,0.000,period-based
3157,qvdf,106,614,2.000000,0.124990,0.077682,0.116523,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,309.110,-1.000,0.000,,,,,0.000,309.110,0.117,39.995,1.000,0.129,0.129,1200.000,0.000,0.000,0.000,1.000,2.000,154.555,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.995,34.000,24.012,0.600,24.012,0.600,0.000,0.000,"LINESTRING (-76.4714156 42.4516939, -76.4713625 42.4514357, -76.4712583 42.4509011, -76.4712292 42.4507517, -76.4711970 42.4505800)",309.110,40.000,40.000,40.000,40.000,39.999,39.996,37.997,39.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,309.110,309.110,0.000,39.995,39.995,0.000,0.129,0.129,0.000,0.000,0.000,0.000,period-based
