  31.09446,  -0.38288,   0.00281
  31.59509,  -0.39589,   0.00225
  32.08907,  -0.33351,   0.00210
  32.83207,  -0.37328,   0.00206
  30.74303,  -0.24690,   0.00248
  31.54100,  -0.16330,   0.00251
  31.57753,  -0.01163,   0.00277
  30.17352,   0.07560,   0.00256
  30.89086,  -0.10148,   0.00184
  29.68035,  -0.30511,   0.00139
  29.53045,  -0.52994,   0.00109
  30.49448,  -0.62506,   0.00110
  31.82043,  -0.46602,   0.00142
  32.54175,  -0.24822,   0.00177
  32.40969,  -0.01496,   0.00219
  31.34644,   0.00048,   0.00239
  29.97978,  -0.06926,   0.00239
  28.60453,  -0.22827,   0.00231
  27.70831,  -0.20184,   0.00240
  27.35435,  -0.13181,   0.00248
  27.52343,  -0.03211,   0.00263
  26.57512,  -0.03411,   0.00265
  27.90159,  -0.07368,   0.00270
  29.63571,  -0.08749,   0.00260
  30.89138,  -0.04890,   0.00242
  31.09822,   0.06992,   0.00226
  30.64343,   0.15342,   0.00208
  30.62262,   0.07366,   0.00163
  30.76101,  -0.07614,   0.00152
  31.88541,  -0.22442,   0.00167
  33.66534,  -0.10650,   0.00219
  35.47457,   0.07657,   0.00265
  35.76669,   0.31167,   0.00328
  35.04634,   0.36643,   0.00324
  33.47550,   0.21457,   0.00314
  32.80351,  -0.02030,   0.00263
  34.00810,  -0.18372,   0.00219
  34.52150,  -0.19358,   0.00198
  35.05340,  -0.13324,   0.00172
  35.59066,   0.07085,   0.00180
  35.13475,   0.11809,   0.00158
  34.46401,   0.06665,   0.00166
  34.03849,   0.11160,   0.00173
  32.53991,   0.07547,   0.00170
  30.67825,   0.08568,   0.00165
  28.98566,   0.13025,   0.00164
  27.76808,   0.04412,   0.00163
  26.98418,  -0.07716,   0.00166
  27.99077,  -0.14814,   0.00186
  29.72339,  -0.05285,   0.00214
  31.69685,   0.13152,   0.00237
  31.89019,   0.37659,   0.00245
  31.99966,   0.35935,   0.00213
  30.77742,   0.23558,   0.00188
  30.20595,   0.04801,   0.00166
  31.79586,   0.00359,   0.00154
  32.56402,   0.08529,   0.00177
  33.57890,   0.31157,   0.00195
  34.10764,   0.48382,   0.00202
  33.29770,   0.45099,   0.00201
  45.39308,   0.35851,   0.00180
  53.07502,   0.38662,   0.00240
  53.01868,   0.36668,   0.00220
  50.50430,   0.65290,   0.00199
  50.00335,   0.66127,   0.00192
  49.74071,   0.64130,   0.00192
  52.57555,   0.32232,   0.00211
  31.25516,   0.00834,   0.00056
  31.28712,   0.06195,   0.00093
  30.30540,   0.15279,   0.00127
  28.23208,   0.23673,   0.00168
  25.40962,   0.18339,   0.00166
  24.02419,  -0.02819,   0.00140
  23.94091,  -0.23781,   0.00113
  24.43153,  -0.24168,   0.00105
  25.46491,  -0.18173,   0.00110
  26.54996,   0.03955,   0.00135
  26.72745,   0.17525,   0.00139
  26.13553,   0.12317,   0.00102
  25.44105,  -0.01699,   0.00068
  24.92220,  -0.13985,   0.00038
  24.99374,  -0.09665,   0.00036
  25.07458,  -0.01552,   0.00043
  25.49325,   0.05762,   0.00062
  25.39880,   0.09790,   0.00103
  26.48079,   0.01848,   0.00119
  27.66682,  -0.02439,   0.00126
  28.51475,   0.03470,   0.00158
  28.10034,   0.14764,   0.00156
  27.32373,   0.10267,   0.00128
  26.31879,   0.04647,   0.00108
  26.26350,  -0.09327,   0.00097
  27.43917,  -0.16124,   0.00075
  28.93644,  -0.08086,   0.00109
  29.83325,   0.14041,   0.00160
  28.63388,   0.35731,   0.00215
  27.08700,   0.40817,   0.00236
  25.35471,   0.27889,   0.00223
  24.14076,   0.10788,   0.00194
  23.94580,  -0.05612,   0.00167
  24.39986,  -0.06156,   0.00167
  25.10510,  -0.00732,   0.00175
  26.12418,   0.12048,   0.00210
  26.77349,   0.14113,   0.00199
  27.76200,   0.11228,   0.00225
  28.97534,   0.10653,   0.00246
  29.00392,   0.14619,   0.00260
  29.22818,   0.21765,   0.00276
  28.36627,   0.22593,   0.00263
  27.97340,   0.11811,   0.00246
  28.59217,  -0.01116,   0.00241
  30.39063,  -0.07775,   0.00244
  32.41056,   0.00364,   0.00250
  33.10009,   0.16400,   0.00267
  32.81279,   0.35745,   0.00241
  31.88783,   0.26243,   0.00170
  30.30712,   0.05190,   0.00108
  29.12613,  -0.18554,   0.00067
  29.24698,  -0.23590,   0.00039
  29.48465,  -0.14027,   0.00058
  29.58133,   0.03544,   0.00095
  28.36746,   0.16823,   0.00141
  27.67521,   0.13451,   0.00174
  26.13049,   0.05982,   0.00196
  25.11219,  -0.01942,   0.00204
  24.60119,  -0.09591,   0.00198
  24.27716,  -0.03555,   0.00186
  24.14952,   0.02285,   0.00184
