x_coord,y_coord,node_id,meso_link_id,lane_no,zone_id,is_boundary,activity_type,poi_id
-76.5824555,42.4886668,106409,3027,1,,0,,
-76.5823764,42.4886435,106410,3027,1,,0,,
-76.5822972,42.4886202,106411,3027,1,,0,,
-76.582218,42.4885969,106412,3027,1,,0,,
-76.5821388,42.4885736,106413,3027,1,,0,,
-76.5820596,42.4885503,106414,3027,1,,0,,
-76.5819804,42.4885271,106415,3027,1,,0,,
-76.5819013,42.4885038,106416,3027,1,,0,,
-76.5818221,42.4884805,106417,3027,1,,0,,
-76.5817429,42.4884572,106418,3027,1,,0,,
-76.5816637,42.4884339,106419,3027,1,,0,,
-76.5815845,42.4884106,106420,3027,1,,0,,
-76.5815053,42.4883873,106421,3027,1,,0,,
-76.5814262,42.488364,106422,3027,1,,0,,
-76.581347,42.4883407,106423,3027,1,,0,,
-76.5812678,42.4883174,106424,3027,1,,0,,
-76.5811886,42.4882941,106425,3027,1,,0,,
-76.5811094,42.4882708,106426,3027,1,,0,,
-76.5810302,42.4882475,106427,3027,1,,0,,
-76.5809511,42.4882242,106428,3027,1,,0,,
-76.5808719,42.4882009,106429,3027,1,,0,,
-76.5807927,42.4881776,106430,3027,1,,0,,
-76.5807135,42.4881543,106431,3027,1,,0,,
-76.5806343,42.488131,106432,3027,1,,0,,
-76.5805552,42.4881077,106433,3027,1,,0,,
-76.580476,42.4880844,106434,3027,1,,0,,
-76.5803968,42.4880611,106435,3027,1,,0,,
-76.5803176,42.4880378,106436,3027,1,,0,,
-76.5802384,42.4880145,106437,3027,1,,0,,
-76.5801592,42.4879912,106438,3027,1,,0,,
-76.5800801,42.4879679,106439,3027,1,,0,,
-76.5800009,42.4879446,106440,3027,1,,0,,
-76.5799217,42.4879213,106441,3027,1,,0,,
-76.5798425,42.487898,106442,3027,1,,0,,
-76.5797633,42.4878747,106443,3027,1,,0,,
-76.5796842,42.4878514,106444,3027,1,,0,,
-76.579605,42.4878281,106445,3027,1,,0,,
-76.5795258,42.4878048,106446,3027,1,,0,,
-76.5794466,42.4877815,106447,3027,1,,0,,
-76.5793674,42.4877582,106448,3027,1,,0,,
-76.579288,42.4877354,106449,3027,1,,0,,
-76.5792083,42.487713,106450,3027,1,,0,,
-76.5791287,42.4876905,106451,3027,1,,0,,
-76.5790491,42.4876681,106452,3027,1,,0,,
-76.5789694,42.4876457,106453,3027,1,,0,,
-76.5788898,42.4876232,106454,3027,1,,0,,
-76.5788101,42.4876008,106455,3027,1,,0,,
-76.5787305,42.4875784,106456,3027,1,,0,,
-76.5786509,42.4875559,106457,3027,1,,0,,
-76.5785712,42.4875335,106458,3027,1,,0,,
-76.5784916,42.4875111,106459,3027,1,,0,,
-76.578412,42.4874886,106460,3027,1,,0,,
-76.5783323,42.4874662,106461,3027,1,,0,,
-76.5782527,42.4874438,106462,3027,1,,0,,
-76.578173,42.4874214,106463,3027,1,,0,,
-76.5780934,42.487399,106464,3027,1,,0,,
-76.5780137,42.4873766,106465,3027,1,,0,,
-76.577934,42.4873543,106466,3027,1,,0,,
-76.5778544,42.4873319,106467,3027,1,,0,,
-76.5777747,42.4873095,106468,3027,1,,0,,
-76.577695,42.4872871,106469,3027,1,,0,,
-76.5776154,42.4872647,106470,3027,1,,0,,
-76.5775357,42.4872424,106471,3027,1,,0,,
-76.577456,42.4872201,106472,3027,1,,0,,
-76.5773763,42.4871977,106473,3027,1,,0,,
-76.5772966,42.4871754,106474,3027,1,,0,,
-76.5772169,42.487153,106475,3027,1,,0,,
-76.5771373,42.4871307,106476,3027,1,,0,,
-76.5770576,42.4871084,106477,3027,1,,0,,
-76.5769779,42.487086,106478,3027,1,,0,,
-76.5768982,42.4870637,106479,3027,1,,0,,
-76.5768185,42.4870413,106480,3027,1,,0,,
-76.5767389,42.4870189,106481,3027,1,,0,,
-76.5766592,42.4869965,106482,3027,1,,0,,
-76.5765796,42.4869741,106483,3027,1,,0,,
-76.5764999,42.4869517,106484,3027,1,,0,,
-76.5764203,42.4869293,106485,3027,1,,0,,
-76.5763406,42.4869069,106486,3027,1,,0,,
-76.576261,42.4868845,106487,3027,1,,0,,
-76.5761813,42.4868621,106488,3027,1,,0,,
-76.5761017,42.4868397,106489,3027,1,,0,,
-76.576022,42.4868173,106490,3027,1,,0,,
-76.5759424,42.4867949,106491,3027,1,,0,,
-76.5758627,42.4867725,106492,3027,1,,0,,
-76.5757831,42.4867501,106493,3027,1,,0,,
-76.5757034,42.4867277,106494,3027,1,,0,,
-76.5756238,42.4867053,106495,3027,1,,0,,
-76.5755441,42.4866829,106496,3027,1,,0,,
-76.5754645,42.4866604,106497,3027,1,,0,,
-76.5753848,42.486638,106498,3027,1,,0,,
-76.5753052,42.4866156,106499,3027,1,,0,,
-76.5752255,42.4865932,106500,3027,1,,0,,
-76.5751459,42.4865708,106501,3027,1,,0,,
-76.5750662,42.4865484,106502,3027,1,,0,,
-76.5749866,42.486526,106503,3027,1,,0,,
-76.5749069,42.4865036,106504,3027,1,,0,,
-76.5748273,42.4864812,106505,3027,1,,0,,
-76.5747476,42.4864588,106506,3027,1,,0,,
-76.574668,42.4864364,106507,3027,1,,0,,
-76.5745883,42.486414,106508,3027,1,,0,,
-76.5745087,42.4863916,106509,3027,1,,0,,
-76.574429,42.4863692,106510,3027,1,,0,,
-76.5743494,42.4863468,106511,3027,1,,0,,
-76.5742697,42.4863244,106512,3027,1,,0,,
-76.5741901,42.486302,106513,3027,1,,0,,
-76.5741104,42.4862796,106514,3027,1,,0,,
-76.5740308,42.4862572,106515,3027,1,,0,,
-76.5739511,42.4862348,106516,3027,1,,0,,
-76.5738715,42.4862124,106517,3027,1,,0,,
-76.5737918,42.48619,106518,3027,1,,0,,
-76.5737122,42.4861675,106519,3027,1,,0,,
-76.5736325,42.4861451,106520,3027,1,,0,,
-76.5735543,42.4861202,106521,3027,1,,0,,
-76.5734763,42.4860947,106522,3027,1,,0,,
-76.5733986,42.486069,106523,3027,1,,0,,
-76.5733209,42.4860431,106524,3027,1,,0,,
-76.5732427,42.486018,106525,3027,1,,0,,
-76.5731638,42.4859942,106526,3027,1,,0,,
-76.5730849,42.4859704,106527,3027,1,,0,,
-76.5730059,42.4859466,106528,3027,1,,0,,
-76.572927,42.4859228,106529,3027,1,,0,,
-76.5728481,42.485899,106530,3027,1,,0,,
-76.5727692,42.4858752,106531,3027,1,,0,,
-76.5726903,42.4858514,106532,3027,1,,0,,
-76.5726114,42.4858276,106533,3027,1,,0,,
-76.5725325,42.4858038,106534,3027,1,,0,,
-76.5724536,42.48578,106535,3027,1,,0,,
-76.5723747,42.4857562,106536,3027,1,,0,,
-76.5722958,42.4857324,106537,3027,1,,0,,
-76.5722169,42.4857086,106538,3027,1,,0,,
-76.572138,42.4856847,106539,3027,1,,0,,
-76.5720594,42.4856604,106540,3027,1,,0,,
-76.5719808,42.4856361,106541,3027,1,,0,,
-76.5719022,42.4856117,106542,3027,1,,0,,
-76.5718236,42.4855874,106543,3027,1,,0,,
-76.571745,42.4855631,106544,3027,1,,0,,
-76.5716671,42.4855376,106545,3027,1,,0,,
-76.5715893,42.4855118,106546,3027,1,,0,,
-76.5715115,42.485486,106547,3027,1,,0,,
-76.5714338,42.4854602,106548,3027,1,,0,,
-76.571356,42.4854344,106549,3027,1,,0,,
-76.5712782,42.4854088,106550,3027,1,,0,,
-76.5712003,42.4853832,106551,3027,1,,0,,
-76.5711224,42.4853576,106552,3027,1,,0,,
-76.5710446,42.4853319,106553,3027,1,,0,,
-76.5709667,42.4853063,106554,3027,1,,0,,
-76.570893,42.4852747,106555,3027,1,,0,,
-76.5708196,42.4852428,106556,3027,1,,0,,
-76.5707461,42.4852108,106557,3027,1,,0,,
-76.5706726,42.4851789,106558,3027,1,,0,,
-76.5705992,42.4851469,106559,3027,1,,0,,
-76.5705257,42.485115,106560,3027,1,,0,,
-76.5704522,42.485083,106561,3027,1,,0,,
-76.5703788,42.4850511,106562,3027,1,,0,,
-76.5703053,42.4850191,106563,3027,1,,0,,
-76.5702318,42.4849872,106564,3027,1,,0,,
-76.5701612,42.4849519,106565,3027,1,,0,,
-76.570091,42.4849162,106566,3027,1,,0,,
-76.5700209,42.4848804,106567,3027,1,,0,,
-76.5699507,42.4848446,106568,3027,1,,0,,
-76.5698806,42.4848088,106569,3027,1,,0,,
-76.5698104,42.484773,106570,3027,1,,0,,
-76.5697403,42.4847372,106571,3027,1,,0,,
-76.5696701,42.4847014,106572,3027,1,,0,,
-76.5695999,42.4846656,106573,3027,1,,0,,
-76.5695298,42.4846298,106574,3027,1,,0,,
-76.5694596,42.484594,106575,3027,1,,0,,
-76.5693895,42.4845582,106576,3027,1,,0,,
-76.5693193,42.4845225,106577,3027,1,,0,,
-76.5692492,42.4844867,106578,3027,1,,0,,
-76.569179,42.4844509,106579,3027,1,,0,,
-76.5691089,42.4844151,106580,3027,1,,0,,
-76.5690387,42.4843793,106581,3027,1,,0,,
-76.5689685,42.4843435,106582,3027,1,,0,,
-76.5688984,42.4843077,106583,3027,1,,0,,
-76.5688282,42.4842719,106584,3027,1,,0,,
-76.5687581,42.4842361,106585,3027,1,,0,,
-76.5686879,42.4842003,106586,3027,1,,0,,
-76.5686178,42.4841645,106587,3027,1,,0,,
-76.5685476,42.4841288,106588,3027,1,,0,,
-76.5684775,42.484093,106589,3027,1,,0,,
-76.5684073,42.4840572,106590,3027,1,,0,,
-76.5683372,42.4840214,106591,3027,1,,0,,
-76.568267,42.4839856,106592,3027,1,,0,,
-76.5681968,42.4839498,106593,3027,1,,0,,
-76.5681267,42.483914,106594,3027,1,,0,,
-76.5680565,42.4838782,106595,3027,1,,0,,
-76.5679864,42.4838424,106596,3027,1,,0,,
-76.5679162,42.4838066,106597,3027,1,,0,,
-76.5678461,42.4837708,106598,3027,1,,0,,
-76.5677759,42.483735,106599,3027,1,,0,,
-76.5677058,42.4836993,106600,3027,1,,0,,
-76.5676356,42.4836635,106601,3027,1,,0,,
-76.5675655,42.4836277,106602,3027,1,,0,,
-76.5674953,42.4835919,106603,3027,1,,0,,
-76.5674252,42.4835561,106604,3027,1,,0,,
-76.567355,42.4835203,106605,3027,1,,0,,
-76.5672849,42.4834845,106606,3027,1,,0,,
-76.5672147,42.4834487,106607,3027,1,,0,,
-76.5671445,42.4834129,106608,3027,1,,0,,
-76.5670744,42.4833771,106609,3027,1,,0,,
-76.5670042,42.4833413,106610,3027,1,,0,,
-76.5669341,42.4833055,106611,3027,1,,0,,
-76.5668636,42.4832701,106612,3027,1,,0,,
-76.5667932,42.4832346,106613,3027,1,,0,,
-76.5667227,42.4831991,106614,3027,1,,0,,
-76.5666523,42.4831637,106615,3027,1,,0,,
-76.5665818,42.4831282,106616,3027,1,,0,,
-76.5665113,42.4830928,106617,3027,1,,0,,
-76.5664409,42.4830573,106618,3027,1,,0,,
-76.5663704,42.4830219,106619,3027,1,,0,,
-76.5663,42.4829864,106620,3027,1,,0,,
-76.5662295,42.4829509,106621,3027,1,,0,,
-76.566159,42.4829155,106622,3027,1,,0,,
-76.5660886,42.48288,106623,3027,1,,0,,
-76.5660181,42.4828445,106624,3027,1,,0,,
-76.5659477,42.4828091,106625,3027,1,,0,,
-76.5658773,42.4827735,106626,3027,1,,0,,
-76.5658069,42.482738,106627,3027,1,,0,,
-76.5657364,42.4827025,106628,3027,1,,0,,
-76.565666,42.482667,106629,3027,1,,0,,
-76.5655956,42.4826315,106630,3027,1,,0,,
-76.5655252,42.482596,106631,3027,1,,0,,
-76.5654547,42.4825605,106632,3027,1,,0,,
-76.5653843,42.482525,106633,3027,1,,0,,
-76.5653139,42.4824896,106634,3027,1,,0,,
-76.5652435,42.4824541,106635,3027,1,,0,,
-76.565173,42.4824186,106636,3027,1,,0,,
-76.5651041,42.4823815,106637,3027,1,,0,,
-76.5650342,42.4823455,106638,3027,1,,0,,
-76.5649636,42.4823102,106639,3027,1,,0,,
-76.564893,42.4822748,106640,3027,1,,0,,
-76.5648224,42.4822395,106641,3027,1,,0,,
-76.5647519,42.4822042,106642,3027,1,,0,,
-76.5646813,42.4821688,106643,3027,1,,0,,
-76.5646107,42.4821335,106644,3027,1,,0,,
-76.5645401,42.4820982,106645,3027,1,,0,,
-76.5644696,42.4820628,106646,3027,1,,0,,
-76.564399,42.4820275,106647,3027,1,,0,,
-76.5643284,42.4819922,106648,3027,1,,0,,
-76.5642578,42.4819568,106649,3027,1,,0,,
-76.5641873,42.4819215,106650,3027,1,,0,,
-76.5641167,42.4818862,106651,3027,1,,0,,
-76.5640461,42.4818508,106652,3027,1,,0,,
-76.5639756,42.4818155,106653,3027,1,,0,,
-76.563905,42.4817802,106654,3027,1,,0,,
-76.5638344,42.4817448,106655,3027,1,,0,,
-76.5637638,42.4817095,106656,3027,1,,0,,
-76.5636933,42.4816742,106657,3027,1,,0,,
-76.5636227,42.4816388,106658,3027,1,,0,,
-76.5635521,42.4816035,106659,3027,1,,0,,
-76.5634815,42.4815682,106660,3027,1,,0,,
-76.563411,42.4815328,106661,3027,1,,0,,
-76.5633404,42.4814975,106662,3027,1,,0,,
-76.5632698,42.4814621,106663,3027,1,,0,,
-76.5631993,42.4814268,106664,3027,1,,0,,
-76.5631287,42.4813915,106665,3027,1,,0,,
-76.5630581,42.4813561,106666,3027,1,,0,,
-76.5629875,42.4813208,106667,3027,1,,0,,
-76.562917,42.4812855,106668,3027,1,,0,,
-76.5628469,42.4812496,106669,3027,1,,0,,
-76.5627774,42.4812131,106670,3027,1,,0,,
-76.562708,42.4811766,106671,3027,1,,0,,
-76.5626385,42.48114,106672,3027,1,,0,,
-76.5625691,42.4811035,106673,3027,1,,0,,
-76.5625029,42.4810637,106674,3027,1,,0,,
-76.5624368,42.481024,106675,3027,1,,0,,
-76.5623706,42.4809843,106676,3027,1,,0,,
-76.5623044,42.4809445,106677,3027,1,,0,,
-76.5622383,42.4809048,106678,3027,1,,0,,
-76.5621721,42.480865,106679,3027,1,,0,,
-76.562106,42.4808253,106680,3027,1,,0,,
-76.5620398,42.4807856,106681,3027,1,,0,,
-76.5619737,42.4807458,106682,3027,1,,0,,
-76.5619116,42.4807026,106683,3027,1,,0,,
-76.5618497,42.4806593,106684,3027,1,,0,,
-76.5617879,42.4806159,106685,3027,1,,0,,
-76.561726,42.4805725,106686,3027,1,,0,,
-76.5616641,42.4805292,106687,3027,1,,0,,
-76.5616022,42.4804858,106688,3027,1,,0,,
-76.5615404,42.4804425,106689,3027,1,,0,,
-76.5614785,42.4803991,106690,3027,1,,0,,
-76.5614166,42.4803558,106691,3027,1,,0,,
-76.5613542,42.4803128,106692,3027,1,,0,,
-76.5612907,42.4802708,106693,3027,1,,0,,
-76.5612285,42.4802277,106694,3027,1,,0,,
-76.5611693,42.4801824,106695,3027,1,,0,,
-76.5611101,42.480137,106696,3027,1,,0,,
-76.5610509,42.4800917,106697,3027,1,,0,,
-76.5609916,42.4800464,106698,3027,1,,0,,
-76.5609293,42.4800035,106699,3027,1,,0,,
-76.560865,42.4799621,106700,3027,1,,0,,
-76.560802,42.4799197,106701,3027,1,,0,,
-76.5607427,42.4798744,106702,3027,1,,0,,
-76.5606833,42.4798292,106703,3027,1,,0,,
-76.560624,42.479784,106704,3027,1,,0,,
-76.5605646,42.4797387,106705,3027,1,,0,,
-76.5605052,42.4796935,106706,3027,1,,0,,
-76.5604459,42.4796482,106707,3027,1,,0,,
-76.5603865,42.479603,106708,3027,1,,0,,
-76.5603272,42.4795577,106709,3027,1,,0,,
-76.5602678,42.4795125,106710,3027,1,,0,,
-76.5602085,42.4794673,106711,3027,1,,0,,
-76.5601491,42.479422,106712,3027,1,,0,,
-76.5600898,42.4793768,106713,3027,1,,0,,
-76.5600304,42.4793315,106714,3027,1,,0,,
-76.559971,42.4792863,106715,3027,1,,0,,
-76.5599117,42.479241,106716,3027,1,,0,,
-76.5598523,42.4791958,106717,3027,1,,0,,
-76.559793,42.4791505,106718,3027,1,,0,,
-76.5597336,42.4791053,106719,3027,1,,0,,
-76.5596748,42.4790597,106720,3027,1,,0,,
-76.5596163,42.4790139,106721,3027,1,,0,,
-76.5595577,42.4789681,106722,3027,1,,0,,
-76.5594991,42.4789223,106723,3027,1,,0,,
-76.5594405,42.4788765,106724,3027,1,,0,,
-76.5593819,42.4788307,106725,3027,1,,0,,
-76.5593233,42.4787849,106726,3027,1,,0,,
-76.5592648,42.4787391,106727,3027,1,,0,,
-76.5592062,42.4786933,106728,3027,1,,0,,
-76.5591476,42.4786475,106729,3027,1,,0,,
-76.559089,42.4786017,106730,3027,1,,0,,
-76.5590304,42.4785559,106731,3027,1,,0,,
-76.5589719,42.4785101,106732,3027,1,,0,,
-76.5589133,42.4784644,106733,3027,1,,0,,
-76.5588547,42.4784186,106734,3027,1,,0,,
-76.5587961,42.4783728,106735,3027,1,,0,,
-76.5587376,42.478327,106736,3027,1,,0,,
-76.558679,42.4782812,106737,3027,1,,0,,
-76.5586204,42.4782354,106738,3027,1,,0,,
-76.5585612,42.47819,106739,3027,1,,0,,
-76.5585019,42.4781447,106740,3027,1,,0,,
-76.5584426,42.4780994,106741,3027,1,,0,,
-76.5583834,42.4780541,106742,3027,1,,0,,
-76.5583241,42.4780088,106743,3027,1,,0,,
-76.5582648,42.4779635,106744,3027,1,,0,,
-76.5582055,42.4779182,106745,3027,1,,0,,
-76.5581463,42.4778729,106746,3027,1,,0,,
-76.558087,42.4778276,106747,3027,1,,0,,
-76.5580277,42.4777823,106748,3027,1,,0,,
-76.5579684,42.477737,106749,3027,1,,0,,
-76.5579092,42.4776917,106750,3027,1,,0,,
-76.5578499,42.4776464,106751,3027,1,,0,,
-76.5577906,42.4776011,106752,3027,1,,0,,
-76.5577313,42.4775558,106753,3027,1,,0,,
-76.4964154,42.4404831,106755,3028,1,,0,,
-76.4964912,42.440481,106756,3028,1,,0,,
-76.4965671,42.440479,106757,3028,1,,0,,
-76.496643,42.4404769,106758,3028,1,,0,,
-76.4964169,42.4405146,106760,3028,2,,0,,
-76.4964928,42.4405125,106761,3028,2,,0,,
-76.4965686,42.4405105,106762,3028,2,,0,,
-76.4966445,42.4405084,106763,3028,2,,0,,
-76.5007453,42.4404222,106764,3029,1,,0,,
-76.5007486,42.4404864,106765,3029,1,,0,,
-76.500752,42.4405506,106766,3029,1,,0,,
-76.5007553,42.4406147,106767,3029,1,,0,,
-76.5007587,42.4406789,106768,3029,1,,0,,
-76.5007621,42.4407431,106769,3029,1,,0,,
-76.5007655,42.4408073,106770,3029,1,,0,,
-76.5007688,42.4408714,106771,3029,1,,0,,
-76.5007722,42.4409356,106772,3029,1,,0,,
-76.5007756,42.4409998,106773,3029,1,,0,,
-76.5007789,42.4410639,106774,3029,1,,0,,
-76.5007823,42.4411281,106775,3029,1,,0,,
-76.5007857,42.4411923,106776,3029,1,,0,,
-76.5008707,42.4411898,106777,3030,1,,0,,
-76.5008673,42.4411256,106778,3030,1,,0,,
-76.500864,42.4410614,106779,3030,1,,0,,
-76.5008606,42.4409973,106780,3030,1,,0,,
-76.5008572,42.4409331,106781,3030,1,,0,,
-76.5008539,42.440869,106782,3030,1,,0,,
-76.5008505,42.4408048,106783,3030,1,,0,,
-76.5008471,42.4407406,106784,3030,1,,0,,
-76.5008438,42.4406765,106785,3030,1,,0,,
-76.5008404,42.4406123,106786,3030,1,,0,,
-76.500837,42.4405481,106787,3030,1,,0,,
-76.5008337,42.440484,106788,3030,1,,0,,
-76.5008303,42.4404198,106789,3030,1,,0,,
-76.500793,42.4413361,106790,3031,1,,0,,
-76.500796,42.4413991,106791,3031,1,,0,,
-76.5007991,42.4414621,106792,3031,1,,0,,
-76.5008022,42.4415251,106793,3031,1,,0,,
-76.5008052,42.4415881,106794,3031,1,,0,,
-76.5008083,42.4416511,106795,3031,1,,0,,
-76.5008113,42.4417141,106796,3031,1,,0,,
-76.5008144,42.4417771,106797,3031,1,,0,,
-76.5008174,42.4418402,106798,3031,1,,0,,
-76.5008205,42.4419032,106799,3031,1,,0,,
-76.5008235,42.4419662,106800,3031,1,,0,,
-76.5008266,42.4420292,106801,3031,1,,0,,
-76.5008296,42.4420922,106802,3031,1,,0,,
-76.5008327,42.4421552,106803,3031,1,,0,,
-76.5008357,42.4422182,106804,3031,1,,0,,
-76.5008388,42.4422812,106805,3031,1,,0,,
-76.5008418,42.4423442,106806,3031,1,,0,,
-76.5008449,42.4424072,106807,3031,1,,0,,
-76.5008479,42.4424702,106808,3031,1,,0,,
-76.500933,42.4424679,106809,3032,1,,0,,
-76.50093,42.4424049,106810,3032,1,,0,,
-76.5009269,42.4423419,106811,3032,1,,0,,
-76.5009238,42.4422789,106812,3032,1,,0,,
-76.5009208,42.4422159,106813,3032,1,,0,,
-76.5009177,42.4421529,106814,3032,1,,0,,
-76.5009147,42.4420899,106815,3032,1,,0,,
-76.5009116,42.4420268,106816,3032,1,,0,,
-76.5009086,42.4419638,106817,3032,1,,0,,
-76.5009055,42.4419008,106818,3032,1,,0,,
-76.5009025,42.4418378,106819,3032,1,,0,,
-76.5008994,42.4417748,106820,3032,1,,0,,
-76.5008964,42.4417118,106821,3032,1,,0,,
-76.5008933,42.4416488,106822,3032,1,,0,,
-76.5008903,42.4415858,106823,3032,1,,0,,
-76.5008872,42.4415228,106824,3032,1,,0,,
-76.5008842,42.4414598,106825,3032,1,,0,,
-76.5008811,42.4413968,106826,3032,1,,0,,
-76.500878,42.4413338,106827,3032,1,,0,,
-76.5008552,42.4426142,106828,3033,1,,0,,
-76.5008584,42.4426783,106829,3033,1,,0,,
-76.5008617,42.4427423,106830,3033,1,,0,,
-76.500865,42.4428064,106831,3033,1,,0,,
-76.5008682,42.4428705,106832,3033,1,,0,,
-76.5008715,42.4429345,106833,3033,1,,0,,
-76.5008748,42.4429986,106834,3033,1,,0,,
-76.500878,42.4430627,106835,3033,1,,0,,
-76.5008813,42.4431267,106836,3033,1,,0,,
-76.5008845,42.4431908,106837,3033,1,,0,,
-76.5008878,42.4432549,106838,3033,1,,0,,
-76.5008911,42.4433189,106839,3033,1,,0,,
-76.5008943,42.443383,106840,3033,1,,0,,
-76.5008976,42.4434471,106841,3033,1,,0,,
-76.5009009,42.4435111,106842,3033,1,,0,,
-76.5009041,42.4435752,106843,3033,1,,0,,
-76.5009074,42.4436393,106844,3033,1,,0,,
-76.5009106,42.4437033,106845,3033,1,,0,,
-76.5009139,42.4437674,106846,3033,1,,0,,
-76.5009172,42.4438315,106847,3033,1,,0,,
-76.5009204,42.4438955,106848,3033,1,,0,,
-76.5009237,42.4439596,106849,3033,1,,0,,
-76.500927,42.4440237,106850,3033,1,,0,,
-76.5009302,42.4440878,106851,3033,1,,0,,
-76.5009335,42.4441518,106852,3033,1,,0,,
-76.5009367,42.4442159,106853,3033,1,,0,,
-76.50094,42.44428,106854,3033,1,,0,,
-76.5009433,42.444344,106855,3033,1,,0,,
-76.5009465,42.4444081,106856,3033,1,,0,,
-76.5009498,42.4444722,106857,3033,1,,0,,
-76.5010349,42.4444698,106858,3034,1,,0,,
-76.5010316,42.4444057,106859,3034,1,,0,,
-76.5010283,42.4443417,106860,3034,1,,0,,
-76.5010251,42.4442776,106861,3034,1,,0,,
-76.5010218,42.4442135,106862,3034,1,,0,,
-76.5010185,42.4441495,106863,3034,1,,0,,
-76.5010153,42.4440854,106864,3034,1,,0,,
-76.501012,42.4440213,106865,3034,1,,0,,
-76.5010088,42.4439572,106866,3034,1,,0,,
-76.5010055,42.4438932,106867,3034,1,,0,,
-76.5010022,42.4438291,106868,3034,1,,0,,
-76.500999,42.443765,106869,3034,1,,0,,
-76.5009957,42.443701,106870,3034,1,,0,,
-76.5009924,42.4436369,106871,3034,1,,0,,
-76.5009892,42.4435728,106872,3034,1,,0,,
-76.5009859,42.4435088,106873,3034,1,,0,,
-76.5009826,42.4434447,106874,3034,1,,0,,
-76.5009794,42.4433806,106875,3034,1,,0,,
-76.5009761,42.4433165,106876,3034,1,,0,,
-76.5009729,42.4432525,106877,3034,1,,0,,
-76.5009696,42.4431884,106878,3034,1,,0,,
-76.5009663,42.4431243,106879,3034,1,,0,,
-76.5009631,42.4430603,106880,3034,1,,0,,
-76.5009598,42.4429962,106881,3034,1,,0,,
-76.5009565,42.4429321,106882,3034,1,,0,,
-76.5009533,42.442868,106883,3034,1,,0,,
-76.50095,42.442804,106884,3034,1,,0,,
-76.5009468,42.4427399,106885,3034,1,,0,,
-76.5009435,42.4426758,106886,3034,1,,0,,
-76.5009402,42.4426118,106887,3034,1,,0,,
-76.5009289,42.4403286,106888,3035,1,,0,,
-76.5010152,42.4403259,106889,3035,1,,0,,
-76.5011015,42.4403232,106890,3035,1,,0,,
-76.5011878,42.4403205,106891,3035,1,,0,,
-76.5012741,42.4403177,106892,3035,1,,0,,
-76.5013604,42.440315,106893,3035,1,,0,,
-76.5014467,42.4403123,106894,3035,1,,0,,
-76.501533,42.4403095,106895,3035,1,,0,,
-76.5016194,42.4403068,106896,3035,1,,0,,
-76.5009307,42.4403601,106897,3035,2,,0,,
-76.501017,42.4403574,106898,3035,2,,0,,
-76.5011033,42.4403547,106899,3035,2,,0,,
-76.5011896,42.4403519,106900,3035,2,,0,,
-76.5012759,42.4403492,106901,3035,2,,0,,
-76.5013622,42.4403465,106902,3035,2,,0,,
-76.5014485,42.4403438,106903,3035,2,,0,,
-76.5015349,42.440341,106904,3035,2,,0,,
-76.5016212,42.4403383,106905,3035,2,,0,,
-76.4973307,42.4386973,106907,3036,1,,0,,
-76.4972461,42.4386993,106908,3036,1,,0,,
-76.4971615,42.4387013,106909,3036,1,,0,,
-76.4970769,42.4387032,106910,3036,1,,0,,
-76.4969923,42.4387052,106911,3036,1,,0,,
-76.4969077,42.4387072,106912,3036,1,,0,,
-76.4968231,42.4387091,106913,3036,1,,0,,
-76.4967385,42.4387109,106914,3036,1,,0,,
-76.4966539,42.4387115,106915,3036,1,,0,,
-76.4965692,42.4387122,106916,3036,1,,0,,
-76.4964846,42.4387129,106917,3036,1,,0,,
-76.4964,42.4387136,106918,3036,1,,0,,
-76.4963153,42.4387147,106919,3036,1,,0,,
-76.4962307,42.4387161,106920,3036,1,,0,,
-76.4961461,42.438718,106921,3036,1,,0,,
-76.4960616,42.4387214,106922,3036,1,,0,,
-76.4959772,42.4387254,106923,3036,1,,0,,
-76.4958932,42.4387334,106924,3036,1,,0,,
-76.4958098,42.4387438,106925,3036,1,,0,,
-76.4957266,42.4387554,106926,3036,1,,0,,
-76.4956439,42.4387686,106927,3036,1,,0,,
-76.4955613,42.4387823,106928,3036,1,,0,,
-76.4954793,42.4387977,106929,3036,1,,0,,
-76.4953972,42.4388132,106930,3036,1,,0,,
-76.4953151,42.4388283,106931,3036,1,,0,,
-76.4952349,42.438848,106932,3036,1,,0,,
-76.4973277,42.4386659,106934,3036,2,,0,,
-76.4972427,42.4386678,106935,3036,2,,0,,
-76.4971576,42.4386698,106936,3036,2,,0,,
-76.4970725,42.4386718,106937,3036,2,,0,,
-76.4969875,42.4386738,106938,3036,2,,0,,
-76.4969024,42.4386757,106939,3036,2,,0,,
-76.4968173,42.4386777,106940,3036,2,,0,,
-76.4967323,42.4386794,106941,3036,2,,0,,
-76.4966472,42.4386801,106942,3036,2,,0,,
-76.4965621,42.4386807,106943,3036,2,,0,,
-76.496477,42.4386814,106944,3036,2,,0,,
-76.4963919,42.4386821,106945,3036,2,,0,,
-76.4963068,42.4386833,106946,3036,2,,0,,
-76.4962217,42.4386847,106947,3036,2,,0,,
-76.4961367,42.4386868,106948,3036,2,,0,,
-76.4960517,42.4386902,106949,3036,2,,0,,
-76.4959668,42.4386946,106950,3036,2,,0,,
-76.4958824,42.4387027,106951,3036,2,,0,,
-76.4957985,42.4387133,106952,3036,2,,0,,
-76.4957149,42.4387251,106953,3036,2,,0,,
