o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
6,A6,59,F9,11.21161434783012,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.44052144)"
6,A6,60,G0,17.214055593184,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.424366320000004)"
6,A6,61,G1,15.533082743703451,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.42436632)"
6,A6,62,G2,14.008502988103682,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.424366320000004)"
6,A6,63,G3,12.69677927325346,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.42436632)"
6,A6,64,G4,11.669910325670063,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.424366320000004)"
6,A6,65,G5,11.007904788342096,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.424366320000004)"
6,A6,66,G6,10.778204299866964,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.42436632)"
6,A6,67,G7,11.007904788342096,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.424366320000004)"
6,A6,68,G8,11.669910325670063,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.42436632)"
6,A6,69,G9,12.69677927325346,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.424366320000004)"
6,A6,70,H0,18.39348585568335,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.408211200000004)"
6,A6,71,H1,16.83030241501093,"LINESTRING (-76.459641785 42.52129704, -76.596017335 42.408211200000004)"
6,A6,72,H2,15.434019700132632,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.408211200000004)"
6,A6,73,H3,14.253770754190834,"LINESTRING (-76.459641785 42.52129704, -76.541467115 42.408211200000004)"
6,A6,74,H4,13.346989655452528,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.408211200000004)"
6,A6,75,H5,12.772056338655132,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.408211200000004)"
6,A6,76,H6,12.574571683521102,"LINESTRING (-76.459641785 42.52129704, -76.45964178499999 42.408211200000004)"
6,A6,77,H7,12.772056338655132,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.408211200000004)"
6,A6,78,H8,13.346989655452528,"LINESTRING (-76.459641785 42.52129704, -76.40509156499999 42.408211200000004)"
6,A6,79,H9,14.253770754190834,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.408211200000004)"
6,A6,80,I0,19.666489160139385,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.39205608000001)"
6,A6,81,I1,18.212505708115753,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.39205608000001)"
6,A6,82,I2,16.93025810641371,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.39205608000001)"
6,A6,83,I3,15.861450964010446,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.39205608000001)"
6,A6,84,I4,15.051622145299236,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.39205608000001)"
6,A6,85,I5,14.54409672946953,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.39205608000001)"
6,A6,86,I6,14.370939066762618,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.39205608000001)"
6,A6,87,I7,14.54409672946953,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.39205608000001)"
6,A6,88,I8,15.051622145299236,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.39205608000001)"
6,A6,89,I9,15.861450964010446,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.39205608000001)"
6,A6,90,J0,21.016068420750283,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.37590096)"
6,A6,91,J1,19.6617779938215,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.37590096)"
6,A6,92,J2,18.480048222751922,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.37590096)"
6,A6,93,J3,17.505860213580892,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.37590096)"
6,A6,94,J4,16.775410458307146,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.37590096)"
6,A6,95,J5,16.32145666082728,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.37590096)"
